zone_id,name,n_years,slope,tau,s,var_s,z,p,p_adjusted,significant,status
LK1115010,Kanampella West,12,-0.25025409889964384,-0.42424242424242425,-28.0,212.66666666666666,-1.8514587995741025,0.06410357671243583,0.297547435240223,False,ok
LK1115015,Kanampella East,12,-0.2695391352196028,-0.5757575757575758,-38.0,212.66666666666666,-2.537184280897844,0.011174811327380407,0.297547435240223,False,ok
LK1115020,Manakada,12,-0.216205014500955,-0.48484848484848486,-32.0,212.66666666666666,-2.125748992103599,0.03352416523500468,0.297547435240223,False,ok
LK1115025,Eswatta North,12,-0.26123838807092126,-0.45454545454545453,-30.0,212.66666666666666,-1.9886038958388508,0.046744941053711075,0.297547435240223,False,ok
LK1115030,Kiriwandala North,12,-0.24404075314640697,-0.42424242424242425,-28.0,212.66666666666666,-1.8514587995741025,0.06410357671243583,0.297547435240223,False,ok
LK1115035,Kudagama,12,-0.2600681983058616,-0.48484848484848486,-32.0,212.66666666666666,-2.125748992103599,0.03352416523500468,0.297547435240223,False,ok
LK1115040,Weralupitiya,12,-0.11279529123779367,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1115045,Seethagama,12,-0.24442156446739638,-0.3333333333333333,-22.0,212.66666666666666,-1.4400235107798574,0.14986074751304912,0.39188937260454626,False,ok
LK1115050,Avissawella,12,-0.4065023984627013,-0.5151515151515151,-34.0,212.66666666666666,-2.2628940883683475,0.023642218909198487,0.297547435240223,False,ok
LK1115055,Ukwatta,12,-0.2664281491703848,-0.42424242424242425,-28.0,212.66666666666666,-1.8514587995741025,0.06410357671243583,0.297547435240223,False,ok
LK1115060,Agra Pedesa,12,-0.15244918074163785,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1115065,Eswatta South,12,-0.2595365726174661,-0.5454545454545454,-36.0,212.66666666666666,-2.400039184633096,0.016393316888809073,0.297547435240223,False,ok
LK1115070,Ihala Kosgama North,12,-0.243439119572607,-0.36363636363636365,-24.0,212.66666666666666,-1.5771686070446058,0.11475673431864908,0.3716250059039973,False,ok
LK1115075,Thawalgoda,12,-0.1982906954785708,-0.3333333333333333,-22.0,212.66666666666666,-1.4400235107798574,0.14986074751304912,0.39188937260454626,False,ok
LK1115080,Muruthagama,12,-0.0938833667639269,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1115085,Akaravita,12,-0.17999684195109975,-0.3333333333333333,-22.0,212.66666666666666,-1.4400235107798574,0.14986074751304912,0.39188937260454626,False,ok
LK1115090,Kahatapitiya,12,-0.20044725730620055,-0.5151515151515151,-34.0,212.66666666666666,-2.2628940883683475,0.023642218909198487,0.297547435240223,False,ok
LK1115095,Kalu Aggala,12,-0.16442512294191206,-0.36363636363636365,-24.0,212.66666666666666,-1.5771686070446058,0.11475673431864908,0.3716250059039973,False,ok
LK1115100,Salawa,12,-0.12487629274755561,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1115105,Pahala Kosgama West,12,-0.008568202886417946,-0.030303030303030304,-2.0,212.66666666666666,-0.06857254813237416,0.9453298708327,0.9556238440178112,False,ok
LK1115110,Pahala Kosgama East,12,-0.15257257339501878,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1115115,Ihala Kosgama South,12,-0.256962596655038,-0.36363636363636365,-24.0,212.66666666666666,-1.5771686070446058,0.11475673431864908,0.3716250059039973,False,ok
LK1115120,Miriswatta,12,-0.272738288302119,-0.5151515151515151,-34.0,212.66666666666666,-2.2628940883683475,0.023642218909198487,0.297547435240223,False,ok
LK1115125,Aluth Ambalama,12,-0.28471797166033586,-0.6363636363636364,-42.0,212.66666666666666,-2.811474473427341,0.004931500366306407,0.297547435240223,False,ok
LK1115130,Kiriwandala South,12,-0.2987279028729922,-0.48484848484848486,-32.0,212.66666666666666,-2.125748992103599,0.03352416523500468,0.297547435240223,False,ok
LK1115135,Kotahera,12,-0.36069201585808486,-0.5151515151515151,-34.0,212.66666666666666,-2.2628940883683475,0.023642218909198487,0.297547435240223,False,ok
LK1115140,Seethawaka,12,-0.24005371674131187,-0.3939393939393939,-26.0,212.66666666666666,-1.714313703309354,0.08647112777407262,0.33447512618165587,False,ok
LK1115145,Aradhana Kanda,12,-0.23886032963574344,-0.5454545454545454,-36.0,212.66666666666666,-2.400039184633096,0.016393316888809073,0.297547435240223,False,ok
LK1115150,Puwakpitiya South,12,-0.19709509593574653,-0.45454545454545453,-30.0,212.66666666666666,-1.9886038958388508,0.046744941053711075,0.297547435240223,False,ok
LK1115155,Puwakpitiya,12,-0.22768979550889767,-0.3939393939393939,-26.0,212.66666666666666,-1.714313703309354,0.08647112777407262,0.33447512618165587,False,ok
LK1115160,Egodagama,12,-0.313665840138567,-0.45454545454545453,-30.0,212.66666666666666,-1.9886038958388508,0.046744941053711075,0.297547435240223,False,ok
LK1115165,Weragolla North,12,-0.31490643082553815,-0.5151515151515151,-34.0,212.66666666666666,-2.2628940883683475,0.023642218909198487,0.297547435240223,False,ok
LK1115170,Hingurala,12,-0.28557743708807437,-0.5757575757575758,-38.0,212.66666666666666,-2.537184280897844,0.011174811327380407,0.297547435240223,False,ok
LK1115175,Kadugoda North,12,-0.20476251195949033,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1115180,Mawalgama,12,-0.1737248012566076,-0.36363636363636365,-24.0,212.66666666666666,-1.5771686070446058,0.11475673431864908,0.3716250059039973,False,ok
LK1115185,Suduwella,12,-0.1588479509110412,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1115190,Gira Imbula,12,-0.16247886386567867,-0.3333333333333333,-22.0,212.66666666666666,-1.4400235107798574,0.14986074751304912,0.39188937260454626,False,ok
LK1115195,Walawwatta,12,-0.15306332377697665,-0.3333333333333333,-22.0,212.66666666666666,-1.4400235107798574,0.14986074751304912,0.39188937260454626,False,ok
LK1115200,Pahala Hanwella,12,-0.1833098647555712,-0.45454545454545453,-30.0,212.66666666666666,-1.9886038958388508,0.046744941053711075,0.297547435240223,False,ok
LK1115205,Hanwella Town,12,-0.1519677894671868,-0.45454545454545453,-30.0,212.66666666666666,-1.9886038958388508,0.046744941053711075,0.297547435240223,False,ok
LK1115210,Ihala Hanwella North,12,-0.16751136558050844,-0.42424242424242425,-28.0,212.66666666666666,-1.8514587995741025,0.06410357671243583,0.297547435240223,False,ok
LK1115215,Niripola,12,-0.19150237992357907,-0.42424242424242425,-28.0,212.66666666666666,-1.8514587995741025,0.06410357671243583,0.297547435240223,False,ok
LK1115220,Brandigampala,12,-0.23491716730829737,-0.3939393939393939,-26.0,212.66666666666666,-1.714313703309354,0.08647112777407262,0.33447512618165587,False,ok
LK1115225,Kadugoda South,12,-0.2566463032948678,-0.48484848484848486,-32.0,212.66666666666666,-2.125748992103599,0.03352416523500468,0.297547435240223,False,ok
LK1115230,Weragolla South,12,-0.2930039652397506,-0.5454545454545454,-36.0,212.66666666666666,-2.400039184633096,0.016393316888809073,0.297547435240223,False,ok
