zone_id,name,n_bins,n_hot,n_cold,hot_share,cold_share,final_run,mk_tau,mk_z,mk_p,mk_slope,trend,category,reason,noise_sd,detectable_slope,underpowered,status
LK1103060,Jinthupitiya,12,12,0,1.0,0.0,12,-0.24242424242424243,-1.0285882219856124,0.303673214899419,-0.06146068079523091,no trend,persistent_hot_spot,hot in 100% of bins with no significant trend,0.560684348270955,0.16030142154226928,False,ok
LK1103065,Masangasweediya,12,12,0,1.0,0.0,12,-0.45454545454545453,-1.9886038958388508,0.046744941053711075,-0.13058254090936394,decreasing,diminishing_hot_spot,hot in 100% of bins but significantly decreasing,0.6053007856616487,0.17305740155122712,False,ok
LK1103070,New Bazaar,12,12,0,1.0,0.0,12,-0.45454545454545453,-1.9886038958388508,0.046744941053711075,-0.14596731300694982,decreasing,diminishing_hot_spot,hot in 100% of bins but significantly decreasing,0.540625125127486,0.15456642645127425,False,ok
LK1103075,Grandpass South,12,12,0,1.0,0.0,12,-0.45454545454545453,-1.9886038958388508,0.046744941053711075,-0.15139973642131488,decreasing,diminishing_hot_spot,hot in 100% of bins but significantly decreasing,0.6632478607148651,0.18962465286454214,False,ok
LK1103080,Grandpass North,12,12,0,1.0,0.0,12,-0.48484848484848486,-2.125748992103599,0.03352416523500468,-0.14011992461051276,decreasing,diminishing_hot_spot,hot in 100% of bins but significantly decreasing,0.45802464951216715,0.13095069024954895,False,ok
LK1103085,Nawagampura,12,12,0,1.0,0.0,12,-0.5151515151515151,-2.2628940883683475,0.023642218909198487,-0.13625689674167257,decreasing,diminishing_hot_spot,hot in 100% of bins but significantly decreasing,0.4697971771652342,0.13431649299355625,False,ok
LK1103090,Maligawatta East,12,12,0,1.0,0.0,12,-0.2727272727272727,-1.1657333182503609,0.24372228477217428,-0.07753373407172777,no trend,persistent_hot_spot,hot in 100% of bins with no significant trend,0.8056129003958907,0.23032726621404376,False,ok
LK1103095,Khettarama,12,12,0,1.0,0.0,12,-0.42424242424242425,-1.8514587995741025,0.06410357671243583,-0.14133160304732972,no trend,persistent_hot_spot,hot in 100% of bins with no significant trend,0.64723088353208,0.18504534862833802,False,ok
LK1103100,Aluthkade East,12,12,0,1.0,0.0,12,-0.5757575757575758,-2.537184280897844,0.011174811327380407,-0.15417351291687725,decreasing,diminishing_hot_spot,hot in 100% of bins but significantly decreasing,0.5410254135479847,0.15468087017175752,False,ok
LK1103105,Aluthkade West,12,12,0,1.0,0.0,12,-0.48484848484848486,-2.125748992103599,0.03352416523500468,-0.13173717312405042,decreasing,diminishing_hot_spot,hot in 100% of bins but significantly decreasing,0.46425102159500503,0.13273082964350197,False,ok
LK1103110,Kochchikade South,12,12,0,1.0,0.0,12,-0.3333333333333333,-1.4400235107798574,0.14986074751304912,-0.11322996366288712,no trend,persistent_hot_spot,hot in 100% of bins with no significant trend,0.5814482418792433,0.16623788413913945,False,ok
LK1103115,Pettah,12,11,0,0.9166666666666666,0.0,8,0.0,0.0,1.0,-0.0004234126610905645,no trend,persistent_hot_spot,hot in 92% of bins with no significant trend,0.5599763470878013,0.1600990017735293,False,ok
LK1103120,Fort,12,6,0,0.5,0.0,0,0.06060606060606061,0.20571764439712248,0.837011475105446,0.02295689202816731,no trend,no_pattern,hot in only 50% of bins and not in the final bin,0.6586676818044288,0.18831516528472111,True,ok
LK1103125,Galle Face,12,0,0,0.0,0.0,0,0.30303030303030304,1.302878414515109,0.19261627432960227,0.040568221540274396,no trend,no_pattern,never significantly hot or cold,0.5289132658116529,0.15121796897601078,True,ok
LK1103130,Slave Island,12,1,0,0.08333333333333333,0.0,0,0.18181818181818182,0.7542980294561158,0.4506702853141802,0.04288776534380864,no trend,no_pattern,hot in only 8% of bins and not in the final bin,0.6333757626632966,0.18108412592298684,True,ok
LK1103135,Hunupitiya,12,4,0,0.3333333333333333,0.0,0,0.24242424242424243,1.0285882219856124,0.303673214899419,0.04089526924009966,no trend,no_pattern,hot in only 33% of bins and not in the final bin,0.7167702318772924,0.20492686739595944,True,ok
LK1103140,Suduwella,12,11,0,0.9166666666666666,0.0,8,-0.12121212121212122,-0.48000783692661914,0.6312218204782534,-0.03422477256758445,no trend,persistent_hot_spot,hot in 92% of bins with no significant trend,0.8361598306983715,0.23906072982211635,False,ok
LK1103145,Keselwatta,12,12,0,1.0,0.0,12,-0.5757575757575758,-2.537184280897844,0.011174811327380407,-0.1286881098570568,decreasing,diminishing_hot_spot,hot in 100% of bins but significantly decreasing,0.5894777936557479,0.1685335582882222,False,ok
LK1103150,Panchikawatta,12,12,0,1.0,0.0,12,-0.5454545454545454,-2.400039184633096,0.016393316888809073,-0.11760172843920166,decreasing,diminishing_hot_spot,hot in 100% of bins but significantly decreasing,0.6104647288053018,0.17453378916440696,False,ok
LK1103155,Maligawatta West,12,12,0,1.0,0.0,12,-0.30303030303030304,-1.302878414515109,0.19261627432960227,-0.09241168471318892,no trend,persistent_hot_spot,hot in 100% of bins with no significant trend,0.8675086351825376,0.24802345178494525,False,ok
LK1103160,Maligakanda,12,11,0,0.9166666666666666,0.0,8,-0.15151515151515152,-0.6171529331913674,0.5371338571769022,-0.028573766860367493,no trend,persistent_hot_spot,hot in 92% of bins with no significant trend,0.7956480789330836,0.22747829236480238,False,ok
LK1103165,Maradana,12,11,0,0.9166666666666666,0.0,8,-0.18181818181818182,-0.7542980294561158,0.4506702853141802,-0.04677022464153244,no trend,persistent_hot_spot,hot in 92% of bins with no significant trend,0.7732600194458238,0.2210774756263863,False,ok
LK1103170,Ibbanwala,12,11,0,0.9166666666666666,0.0,8,-0.21212121212121213,-0.8914431257208641,0.37269149047151817,-0.04425480396386908,no trend,persistent_hot_spot,hot in 92% of bins with no significant trend,0.8410159244037935,0.24044910231106162,False,ok
LK1103175,Wekanda,12,7,0,0.5833333333333334,0.0,2,-0.2727272727272727,-1.1657333182503609,0.24372228477217428,-0.036890363277445784,no trend,sporadic_hot_spot,"on and off hot in 58% of bins, never the opposite",0.6470278803990045,0.18498730939305366,False,ok
LK1106005,Wadulla,12,12,0,1.0,0.0,12,-0.48484848484848486,-2.125748992103599,0.03352416523500468,-0.15252060687624597,decreasing,diminishing_hot_spot,hot in 100% of bins but significantly decreasing,0.6065718414143364,0.1734208003952356,False,ok
LK1106010,Sedawatta,12,4,0,0.3333333333333333,0.0,0,-0.18181818181818182,-0.7542980294561158,0.4506702853141802,-0.07039502025051943,no trend,no_pattern,hot in only 33% of bins and not in the final bin,0.6235042244197756,0.1782618220400174,True,ok
LK1106015,Halmulla,12,0,0,0.0,0.0,0,0.12121212121212122,0.48000783692661914,0.6312218204782534,0.033613673501321106,no trend,no_pattern,never significantly hot or cold,0.5497757175150858,0.15718260964277875,True,ok
LK1106020,Kotuvila,12,2,0,0.16666666666666666,0.0,0,0.06060606060606061,0.20571764439712248,0.837011475105446,0.013575363727578171,no trend,no_pattern,hot in only 17% of bins and not in the final bin,0.6851276568145249,0.195880155499218,True,ok
LK1106025,Veheragoda,12,10,0,0.8333333333333334,0.0,5,-0.18181818181818182,-0.7542980294561158,0.4506702853141802,-0.0756719460688163,no trend,sporadic_hot_spot,"on and off hot in 83% of bins, never the opposite",0.6766255788692689,0.1934493846298498,False,ok
LK1106030,Orugodawatta,12,12,0,1.0,0.0,12,-0.3939393939393939,-1.714313703309354,0.08647112777407262,-0.10939881692439415,no trend,persistent_hot_spot,hot in 100% of bins with no significant trend,0.6281051174920285,0.17957723186395935,False,ok
LK1106035,Meethotamulla,12,12,0,1.0,0.0,12,-0.21212121212121213,-0.8914431257208641,0.37269149047151817,-0.07059033543670087,no trend,persistent_hot_spot,hot in 100% of bins with no significant trend,0.8911386164195271,0.25477933786414075,False,ok
LK1106040,Welewatta,12,3,0,0.25,0.0,0,0.06060606060606061,0.20571764439712248,0.837011475105446,0.013036667182226935,no trend,no_pattern,hot in only 25% of bins and not in the final bin,0.7303135345663682,0.2087989403013849,True,ok
LK1106045,Kittampahuwa,12,3,0,0.25,0.0,0,0.21212121212121213,0.8914431257208641,0.37269149047151817,0.07025227797821651,no trend,no_pattern,hot in only 25% of bins and not in the final bin,0.8524017077164676,0.243704333629757,True,ok
LK1106050,Wennawatta,12,4,0,0.3333333333333333,0.0,1,0.42424242424242425,1.8514587995741025,0.06410357671243583,0.114615544274701,no trend,sporadic_hot_spot,"on and off hot in 33% of bins, never the opposite",0.4784990907782958,0.13680439750990933,False,ok
LK1106055,Maha Buthgamuwa B,12,1,0,0.08333333333333333,0.0,1,0.45454545454545453,1.9886038958388508,0.046744941053711075,0.10628560527573158,increasing,new_hot_spot,hot only in the final 1 bin(s),0.35829228676339026,0.1024368935443264,False,ok
LK1106060,Kuda Buthgamuwa,12,1,0,0.08333333333333333,0.0,1,0.5454545454545454,2.400039184633096,0.016393316888809073,0.11810657145442009,increasing,new_hot_spot,hot only in the final 1 bin(s),0.44378508678359907,0.1268795544053454,False,ok
LK1106065,Kelanimulla,12,0,0,0.0,0.0,0,0.30303030303030304,1.302878414515109,0.19261627432960227,0.10205447724820213,no trend,no_pattern,never significantly hot or cold,0.4451783055587427,0.12727788004233462,True,ok
LK1106070,Ambathale,12,0,0,0.0,0.0,0,0.3939393939393939,1.714313703309354,0.08647112777407262,0.07631832771861359,no trend,no_pattern,never significantly hot or cold,0.49964563069595674,0.14285025989211236,True,ok
LK1106075,Mulleriyawa North,12,0,0,0.0,0.0,0,0.36363636363636365,1.5771686070446058,0.11475673431864908,0.08473540498611687,no trend,no_pattern,never significantly hot or cold,0.45179045651503263,0.1291683148315596,True,ok
LK1106080,Belagama,12,1,0,0.08333333333333333,0.0,1,0.5454545454545454,2.400039184633096,0.016393316888809073,0.1312008105714408,increasing,new_hot_spot,hot only in the final 1 bin(s),0.3411781199557743,0.0975438993378133,False,ok
LK1106085,Kotikawatta East,12,5,0,0.4166666666666667,0.0,3,0.5757575757575758,2.537184280897844,0.011174811327380407,0.1511160029630319,increasing,sporadic_hot_spot,"on and off hot in 42% of bins, never the opposite",0.3870487251512691,0.1106584498732753,False,ok
LK1106090,Maha Buthgamuwa A,12,6,0,0.5,0.0,3,0.5757575757575758,2.537184280897844,0.011174811327380407,0.1137950777866256,increasing,sporadic_hot_spot,"on and off hot in 50% of bins, never the opposite",0.3624193836191005,0.1036168435373183,False,ok
LK1106095,Maha Buthgamuwa C,12,8,0,0.6666666666666666,0.0,4,0.48484848484848486,2.125748992103599,0.03352416523500468,0.12801821323149026,increasing,sporadic_hot_spot,"on and off hot in 67% of bins, never the opposite",0.5061245250259508,0.14470259619206968,False,ok
LK1106100,Wellampitiya,12,9,0,0.75,0.0,4,0.0,0.0,1.0,0.0016324642934274613,no trend,sporadic_hot_spot,"on and off hot in 75% of bins, never the opposite",0.9195473440753826,0.2629014825993815,False,ok
LK1106105,Kuruniyawatta,12,8,0,0.6666666666666666,0.0,1,-0.21212121212121213,-0.8914431257208641,0.37269149047151817,-0.05710900568693741,no trend,sporadic_hot_spot,"on and off hot in 67% of bins, never the opposite",0.8254484187107997,0.2359983033897971,False,ok
LK1106110,Kolonnawa,12,10,0,0.8333333333333334,0.0,5,-0.18181818181818182,-0.7542980294561158,0.4506702853141802,-0.06820603835382852,no trend,sporadic_hot_spot,"on and off hot in 83% of bins, never the opposite",0.9125385876612475,0.26089765706029866,False,ok
LK1106115,Dahampura,12,10,0,0.8333333333333334,0.0,5,-0.18181818181818182,-0.7542980294561158,0.4506702853141802,-0.06188476434800402,no trend,sporadic_hot_spot,"on and off hot in 83% of bins, never the opposite",0.8612420326485287,0.246231810378261,False,ok
LK1106120,Singhapura,12,9,0,0.75,0.0,4,-0.06060606060606061,-0.20571764439712248,0.837011475105446,-0.01128526745673111,no trend,sporadic_hot_spot,"on and off hot in 75% of bins, never the opposite",1.0738407030464379,0.3070144400127017,False,ok
LK1106125,Megoda Kolonnawa,12,3,0,0.25,0.0,0,0.2727272727272727,1.1657333182503609,0.24372228477217428,0.09136779461537314,no trend,no_pattern,hot in only 25% of bins and not in the final bin,0.8693345400419588,0.24854548373655716,True,ok
LK1106130,Bopetta,12,7,0,0.5833333333333334,0.0,4,0.3333333333333333,1.4400235107798574,0.14986074751304912,0.100616347639572,no trend,sporadic_hot_spot,"on and off hot in 58% of bins, never the opposite",0.6233323479474522,0.17821268201510307,False,ok
LK1106135,Batalandahena,12,9,0,0.75,0.0,4,0.42424242424242425,1.8514587995741025,0.06410357671243583,0.11639049261566428,no trend,sporadic_hot_spot,"on and off hot in 75% of bins, never the opposite",0.6455331138684101,0.18455995093286656,False,ok
LK1106140,Kotikawatta West,12,1,0,0.08333333333333333,0.0,1,0.696969696969697,3.0857646659568374,0.0020302944356094255,0.1196169546470547,increasing,new_hot_spot,hot only in the final 1 bin(s),0.24599421656623005,0.07033052149279387,False,ok
LK1106145,Mulleriyawa South,12,0,0,0.0,0.0,0,0.45454545454545453,1.9886038958388508,0.046744941053711075,0.08709088152668365,increasing,no_pattern,never significantly hot or cold,0.38580618343559736,0.11030320328227988,True,ok
LK1106150,Malgama,12,0,0,0.0,0.0,0,0.24242424242424243,1.0285882219856124,0.303673214899419,0.07679444646909295,no trend,no_pattern,never significantly hot or cold,0.660816445696938,0.18892950365102318,True,ok
LK1106155,Udumulla North,12,0,0,0.0,0.0,0,0.3939393939393939,1.714313703309354,0.08647112777407262,0.08219946447566057,no trend,no_pattern,never significantly hot or cold,0.5775549295311679,0.16512477387339158,True,ok
LK1106160,Maligagodella,12,0,0,0.0,0.0,0,0.24242424242424243,1.0285882219856124,0.303673214899419,0.02575461078749334,no trend,no_pattern,never significantly hot or cold,0.5388784920956011,0.15406705856489175,True,ok
LK1106165,Rajasinghagama,12,1,0,0.08333333333333333,0.0,0,0.15151515151515152,0.6171529331913674,0.5371338571769022,0.021200948572175915,no trend,no_pattern,hot in only 8% of bins and not in the final bin,0.6782852035553485,0.1939238765560568,True,ok
LK1106170,Udumulla South,12,1,0,0.08333333333333333,0.0,0,0.06060606060606061,0.20571764439712248,0.837011475105446,0.0018458836599996292,no trend,no_pattern,hot in only 8% of bins and not in the final bin,0.5765671203419557,0.16484235611421647,True,ok
LK1106175,Himbutana East,12,0,0,0.0,0.0,0,0.09090909090909091,0.34286274066187084,0.7317017232242102,0.01655925904872045,no trend,no_pattern,never significantly hot or cold,0.6389615919405051,0.1826811321108539,True,ok
LK1106180,Himbutana West,12,0,0,0.0,0.0,0,0.12121212121212122,0.48000783692661914,0.6312218204782534,0.030248927053690658,no trend,no_pattern,never significantly hot or cold,0.5662103898590665,0.1618813342414693,True,ok
LK1106185,Malpura,12,7,0,0.5833333333333334,0.0,3,0.36363636363636365,1.5771686070446058,0.11475673431864908,0.09129287959677967,no trend,sporadic_hot_spot,"on and off hot in 58% of bins, never the opposite",0.3932761082163797,0.1124388783102451,False,ok
LK1106190,Gothatuwa New Town,12,10,0,0.8333333333333334,0.0,8,0.3333333333333333,1.4400235107798574,0.14986074751304912,0.0649997029381227,no trend,sporadic_hot_spot,"on and off hot in 83% of bins, never the opposite",0.5322039843310449,0.15215879576773544,False,ok
LK1106195,Kajugahawatta,12,8,0,0.6666666666666666,0.0,3,0.24242424242424243,1.0285882219856124,0.303673214899419,0.05941433943423198,no trend,sporadic_hot_spot,"on and off hot in 67% of bins, never the opposite",0.7672819919870852,0.21936833874284445,False,ok
LK1106200,Gothatuwa,12,7,0,0.5833333333333334,0.0,3,0.15151515151515152,0.6171529331913674,0.5371338571769022,0.07560669201556901,no trend,sporadic_hot_spot,"on and off hot in 58% of bins, never the opposite",0.9365458519449227,0.26776140955112854,False,ok
LK1106205,Salamulla,12,1,0,0.08333333333333333,0.0,0,0.0,0.0,1.0,0.008883891205751976,no trend,no_pattern,hot in only 8% of bins and not in the final bin,0.9031320346367278,0.2582082939163242,True,ok
LK1106210,Wijayapura,12,2,0,0.16666666666666666,0.0,0,-0.15151515151515152,-0.6171529331913674,0.5371338571769022,-0.04930570665380257,no trend,no_pattern,hot in only 17% of bins and not in the final bin,0.878447983224447,0.25115104585328596,True,ok
LK1106215,Gajabapura,12,10,0,0.8333333333333334,0.0,5,-0.21212121212121213,-0.8914431257208641,0.37269149047151817,-0.06028287859490876,no trend,sporadic_hot_spot,"on and off hot in 83% of bins, never the opposite",1.14402762652697,0.3270811025516221,False,ok
LK1106220,Madinnagoda,12,0,0,0.0,0.0,0,0.0,0.0,1.0,-0.01140024624642234,no trend,no_pattern,never significantly hot or cold,0.7448896516430629,0.21296629809399362,True,ok
LK1106225,Elhena,12,3,0,0.25,0.0,0,0.09090909090909091,0.34286274066187084,0.7317017232242102,0.02674199456127042,no trend,no_pattern,hot in only 25% of bins and not in the final bin,0.7953323823532422,0.22738803371805993,True,ok
LK1106230,Dodamgahahena,12,9,0,0.75,0.0,3,0.06060606060606061,0.20571764439712248,0.837011475105446,0.015605280827184017,no trend,sporadic_hot_spot,"on and off hot in 75% of bins, never the opposite",0.623891253750079,0.17837247494484257,False,ok
LK1109005,Welivita,12,0,0,0.0,0.0,0,0.3939393939393939,1.714313703309354,0.08647112777407262,0.07586035067404279,no trend,no_pattern,never significantly hot or cold,0.551235684725639,0.1576000188677348,True,ok
LK1109010,Raggahawatta,12,0,0,0.0,0.0,0,0.18181818181818182,0.7542980294561158,0.4506702853141802,0.035090643629691214,no trend,no_pattern,never significantly hot or cold,0.5571422099078362,0.1592887130251538,True,ok
LK1109015,Hewagama,12,0,0,0.0,0.0,0,0.09090909090909091,0.34286274066187084,0.7317017232242102,0.01432765081650914,no trend,no_pattern,never significantly hot or cold,0.6653301593804164,0.1902199886130659,True,ok
LK1109020,Kaduwela,12,0,1,0.0,0.08333333333333333,0,-0.06060606060606061,-0.20571764439712248,0.837011475105446,-0.013195937442317122,no trend,no_pattern,cold in only 8% of bins and not in the final bin,0.7595964305342864,0.21717101251101115,True,ok
LK1109025,Pahala Bomiriya A,12,0,1,0.0,0.08333333333333333,0,0.12121212121212122,0.48000783692661914,0.6312218204782534,0.028457142939394126,no trend,no_pattern,cold in only 8% of bins and not in the final bin,0.6012218141736765,0.17189121075248495,True,ok
LK1109030,Ihala Bomiriya,12,0,1,0.0,0.08333333333333333,0,0.2727272727272727,1.1657333182503609,0.24372228477217428,0.06488787901236684,no trend,no_pattern,cold in only 8% of bins and not in the final bin,0.4490354564624941,0.12838065163722778,True,ok
LK1109035,Wekewatta,12,0,1,0.0,0.08333333333333333,0,0.12121212121212122,0.48000783692661914,0.6312218204782534,0.049143829263932674,no trend,no_pattern,cold in only 8% of bins and not in the final bin,0.5716155193022499,0.16342667777751457,True,ok
LK1109040,Nawagamuwa,12,0,1,0.0,0.08333333333333333,0,0.24242424242424243,1.0285882219856124,0.303673214899419,0.05333439953167536,no trend,no_pattern,cold in only 8% of bins and not in the final bin,0.7512792049933366,0.2147930915263904,True,ok
LK1109045,Pahala Bomiriya B,12,0,1,0.0,0.08333333333333333,0,0.09090909090909091,0.34286274066187084,0.7317017232242102,0.0347629137770432,no trend,no_pattern,cold in only 8% of bins and not in the final bin,0.7830268273640515,0.2238698367794135,True,ok
LK1109050,Welihinda,12,0,1,0.0,0.08333333333333333,0,0.12121212121212122,0.48000783692661914,0.6312218204782534,0.014344949212632102,no trend,no_pattern,cold in only 8% of bins and not in the final bin,0.7184105727936657,0.20539584603165614,True,ok
LK1109055,Kothalawala,12,0,1,0.0,0.08333333333333333,0,-0.09090909090909091,-0.34286274066187084,0.7317017232242102,-0.007088431613273517,no trend,no_pattern,cold in only 8% of bins and not in the final bin,0.9469799953784848,0.2707445640303537,True,ok
LK1109060,Mahadeniya,12,0,0,0.0,0.0,0,0.030303030303030304,0.06857254813237416,0.9453298708327,0.011768935120113644,no trend,no_pattern,never significantly hot or cold,0.8180575566269324,0.2338852326359578,True,ok
LK1109065,Thalahena North,12,1,0,0.08333333333333333,0.0,0,-0.12121212121212122,-0.48000783692661914,0.6312218204782534,-0.028079844009248296,no trend,no_pattern,hot in only 8% of bins and not in the final bin,0.6523562032810097,0.18651069369128787,True,ok
LK1109070,Malabe North,12,0,0,0.0,0.0,0,-0.09090909090909091,-0.34286274066187084,0.7317017232242102,-0.0305905832871878,no trend,no_pattern,never significantly hot or cold,0.6852879022050464,0.19592597016120278,True,ok
LK1109075,Thunadahena,12,0,0,0.0,0.0,0,0.0,0.0,1.0,0.002644072205026498,no trend,no_pattern,never significantly hot or cold,0.8728796778069126,0.24955904979210658,True,ok
LK1109080,Korathota,12,0,5,0.0,0.4166666666666667,1,0.12121212121212122,0.48000783692661914,0.6312218204782534,0.030696887150600947,no trend,sporadic_cold_spot,"on and off cold in 42% of bins, never the opposite",0.9750730748361895,0.27877646395132977,False,ok
LK1109085,Nawagamuwa South,12,0,0,0.0,0.0,0,0.21212121212121213,0.8914431257208641,0.37269149047151817,0.031738266135935785,no trend,no_pattern,never significantly hot or cold,0.6980904143949952,0.19958624872915245,True,ok
LK1109090,Batewela,12,0,1,0.0,0.08333333333333333,0,0.24242424242424243,1.0285882219856124,0.303673214899419,0.030367895413582376,no trend,no_pattern,cold in only 8% of bins and not in the final bin,0.6268515494833338,0.1792188328210516,True,ok
LK1109095,Ranala,12,0,0,0.0,0.0,0,0.2727272727272727,1.1657333182503609,0.24372228477217428,0.03418622490735521,no trend,no_pattern,never significantly hot or cold,0.5013000711040143,0.1433232696169004,True,ok
LK1109100,Dedigamuwa,12,0,5,0.0,0.4166666666666667,0,0.09090909090909091,0.34286274066187084,0.7317017232242102,0.019597115775770235,no trend,no_pattern,cold in only 42% of bins and not in the final bin,0.6462586242095603,0.18476737662503834,True,ok
LK1109105,Embilladeniya,12,0,5,0.0,0.4166666666666667,0,0.0,0.0,1.0,-0.0004348002988973456,no trend,no_pattern,cold in only 42% of bins and not in the final bin,0.46754867989013427,0.1336736405389729,True,ok
LK1109110,Welipillewa,12,0,2,0.0,0.16666666666666666,0,-0.030303030303030304,-0.06857254813237416,0.9453298708327,-0.01268095052162278,no trend,no_pattern,cold in only 17% of bins and not in the final bin,0.36075390512785355,0.10314067798977222,True,ok
LK1109115,Shanthalokagama,12,0,0,0.0,0.0,0,-0.06060606060606061,-0.20571764439712248,0.837011475105446,-0.016244562113349084,no trend,no_pattern,never significantly hot or cold,0.7849092608770311,0.2244080304511648,True,ok
LK1109120,Pore,12,0,1,0.0,0.08333333333333333,0,-0.15151515151515152,-0.6171529331913674,0.5371338571769022,-0.04451222476584303,no trend,no_pattern,cold in only 8% of bins and not in the final bin,0.873434465192977,0.24971766525357628,True,ok
LK1109125,Malabe East,12,0,0,0.0,0.0,0,-0.09090909090909091,-0.34286274066187084,0.7317017232242102,-0.03611393066629756,no trend,no_pattern,never significantly hot or cold,0.7216522812814374,0.2063226607009401,True,ok
LK1109130,Malabe West,12,0,0,0.0,0.0,0,-0.18181818181818182,-0.7542980294561158,0.4506702853141802,-0.058128857117776433,no trend,no_pattern,never significantly hot or cold,0.5523032405281818,0.15790523643489368,True,ok
LK1109135,Thalangama North B,12,0,0,0.0,0.0,0,-0.24242424242424243,-1.0285882219856124,0.303673214899419,-0.07236309606008276,no trend,no_pattern,never significantly hot or cold,0.6888511193114948,0.19694470515744236,True,ok
LK1109140,Thalahena South,12,1,0,0.08333333333333333,0.0,0,-0.15151515151515152,-0.6171529331913674,0.5371338571769022,-0.02987916326440341,no trend,no_pattern,hot in only 8% of bins and not in the final bin,0.6566102492244348,0.18772693882839595,True,ok
LK1109145,Muttettugoda,12,1,0,0.08333333333333333,0.0,0,-0.12121212121212122,-0.48000783692661914,0.6312218204782534,-0.050457973947989614,no trend,no_pattern,hot in only 8% of bins and not in the final bin,0.727362143075827,0.20795512817621947,True,ok
LK1109150,Thalangama North A,12,5,0,0.4166666666666667,0.0,0,-0.06060606060606061,-0.20571764439712248,0.837011475105446,-0.03397307405554753,no trend,no_pattern,hot in only 42% of bins and not in the final bin,0.7732174835498323,0.2210653144797179,True,ok
LK1109155,Walpola,12,3,0,0.25,0.0,0,-0.030303030303030304,-0.06857254813237416,0.9453298708327,-0.026087878090980787,no trend,no_pattern,hot in only 25% of bins and not in the final bin,0.8476148667525706,0.2423357607177865,True,ok
LK1109160,Kalapaluwawa,12,0,0,0.0,0.0,0,-0.09090909090909091,-0.34286274066187084,0.7317017232242102,-0.03881221779337094,no trend,no_pattern,never significantly hot or cold,0.671699931699266,0.19204112658626066,True,ok
LK1109165,Kotuwegoda,12,0,0,0.0,0.0,0,-0.18181818181818182,-0.7542980294561158,0.4506702853141802,-0.042293175910012845,no trend,no_pattern,never significantly hot or cold,0.6184618911266071,0.17682020306620896,True,ok
LK1109170,Subhoothipura,12,1,0,0.08333333333333333,0.0,0,-0.18181818181818182,-0.7542980294561158,0.4506702853141802,-0.052298277509657716,no trend,no_pattern,hot in only 8% of bins and not in the final bin,0.8992213916095709,0.2570902287548286,True,ok
LK1109175,Udumulla,12,5,0,0.4166666666666667,0.0,0,-0.12121212121212122,-0.48000783692661914,0.6312218204782534,-0.032255793502153685,no trend,no_pattern,hot in only 42% of bins and not in the final bin,0.9088967373077144,0.25985644057099255,True,ok
LK1109180,Battaramulla North,12,5,0,0.4166666666666667,0.0,0,-0.030303030303030304,-0.06857254813237416,0.9453298708327,-0.003618909224417192,no trend,no_pattern,hot in only 42% of bins and not in the final bin,0.8605082313464362,0.24602201427423606,True,ok
LK1109185,Batapotha,12,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0005539452850478279,no trend,no_pattern,never significantly hot or cold,0.5850480736029761,0.16726708736981077,True,ok
LK1109190,Pothuarawa,12,0,0,0.0,0.0,0,-0.15151515151515152,-0.6171529331913674,0.5371338571769022,-0.0385533574659535,no trend,no_pattern,never significantly hot or cold,0.5410619828354576,0.15469132544625333,True,ok
LK1109195,Hokandara North,12,0,0,0.0,0.0,0,-0.15151515151515152,-0.6171529331913674,0.5371338571769022,-0.021107849889922134,no trend,no_pattern,never significantly hot or cold,0.7029947303479275,0.20098840811057958,True,ok
LK1109200,Oruwala,12,0,0,0.0,0.0,0,-0.12121212121212122,-0.48000783692661914,0.6312218204782534,-0.04942504725626144,no trend,no_pattern,never significantly hot or cold,0.6583685381132673,0.18822963916100025,True,ok
LK1109205,Athurugiriya,12,0,1,0.0,0.08333333333333333,0,-0.06060606060606061,-0.20571764439712248,0.837011475105446,-0.013931352779150905,no trend,no_pattern,cold in only 8% of bins and not in the final bin,0.5774179814822782,0.16508561999477492,True,ok
LK1109210,Thaldiyawala,12,0,0,0.0,0.0,0,0.030303030303030304,0.06857254813237416,0.9453298708327,0.005904386010914902,no trend,no_pattern,never significantly hot or cold,0.6159362907440812,0.17609812596023106,True,ok
LK1109215,Boralugoda,12,0,0,0.0,0.0,0,0.18181818181818182,0.7542980294561158,0.4506702853141802,0.036850763426156355,no trend,no_pattern,never significantly hot or cold,0.7931542768486278,0.2267653064924196,True,ok
LK1109220,Hokandara East,12,0,1,0.0,0.08333333333333333,0,0.21212121212121213,0.8914431257208641,0.37269149047151817,0.06301724572189552,no trend,no_pattern,cold in only 8% of bins and not in the final bin,0.9419491084435734,0.2693062176064314,True,ok
LK1109225,Arangala,12,0,0,0.0,0.0,0,0.06060606060606061,0.20571764439712248,0.837011475105446,0.007108205271479529,no trend,no_pattern,never significantly hot or cold,0.4679220265661732,0.13378038152983823,True,ok
LK1109230,Evarihena,12,0,0,0.0,0.0,0,0.06060606060606061,0.20571764439712248,0.837011475105446,0.02535629121471027,no trend,no_pattern,never significantly hot or cold,0.6324618052702191,0.18082282262498822,True,ok
LK1109235,Kumaragewatta,12,1,0,0.08333333333333333,0.0,0,0.18181818181818182,0.7542980294561158,0.4506702853141802,0.036810589163917926,no trend,no_pattern,hot in only 8% of bins and not in the final bin,0.51224960793769,0.1464537766929057,True,ok
