zone_id,beta_intercept,t_intercept,sig_intercept,beta_NDVI,t_NDVI,sig_NDVI,beta_NDBI,t_NDBI,sig_NDBI,beta_built_fraction,t_built_fraction,sig_built_fraction,beta_pop_density,t_pop_density,sig_pop_density,beta_elevation_m,t_elevation_m,sig_elevation_m,beta_dist_coast_km,t_dist_coast_km,sig_dist_coast_km,local_r2
LK1106170,0.13771186477525288,1.4859387614940176,False,-0.2772963167644026,-1.8433913939994668,False,0.6758413551173221,3.5758086081256373,True,0.29271603152963055,2.666538351518329,False,-0.0006150789372144645,-0.006830413357383594,False,0.05812188129906759,0.28673775279853997,False,-0.15274107819400404,-1.921416969493989,False,0.8822662094324032
LK1106175,0.20342231217707935,1.9949554008442412,False,-0.3401134234863031,-2.207866528183242,False,0.612891840656499,3.2275841642242473,True,0.2833266123529658,2.57868718559305,False,0.008703081237965525,0.11142576965941457,False,0.14208164845785906,0.6425692349783598,False,-0.10600731733799877,-1.1737730080308433,False,0.8844558665194895
LK1106180,0.21753900295716302,2.133722432019742,False,-0.3222689446954062,-2.214808589421298,False,0.6092808055413408,3.4629250732934667,True,0.30238186421988794,2.8835996246484856,False,-0.026771572501706604,-0.4090584495558516,False,0.14031327039776187,0.6563723714809785,False,-0.06657562440482125,-0.711082142937446,False,0.885434431552752
LK1106185,0.25985662279918076,2.350227268749659,False,-0.1645735047744965,-1.114209529898491,False,0.6628808358143539,3.864008123485387,True,0.36341340177899256,3.5465034452992774,True,-0.1105695187066083,-1.9884075147783924,False,0.03163193108274384,0.14943023561094923,False,0.11965970271914768,1.1633892229673235,False,0.8876887112968826
LK1106190,0.2977926173613058,2.7362934282131604,False,-0.01831864395485024,-0.13116058533936759,False,0.7111014740083204,4.353186739792053,True,0.40951006354009206,4.1453526018918545,True,-0.12941565584356646,-2.6136325429637,False,0.0805602749095044,0.41764574236917423,False,0.14073196307183639,1.4472269080764049,False,0.8891098747918309
LK1106195,0.34546734155468506,3.0209657319418506,True,0.13489041676161623,0.9608270437445267,False,0.7894301899982795,4.705770816673421,True,0.4374145662948755,4.244889803879906,True,-0.12851966119998035,-2.7261444724986412,False,0.11178611191003643,0.574450607833746,False,0.19468037154387657,2.0080842910633585,False,0.8921077119863646
LK1106200,0.38011136473304385,3.1960527031488906,True,0.24838609441553383,1.8404648277666902,False,0.8566597893073442,5.26895682852106,True,0.4379618828091308,4.336325840044185,True,-0.11434056430624202,-2.6734904463402587,False,0.19163244591469364,0.9746312128992827,False,0.16243367649550255,1.7649248884732929,False,0.8965797605788953
LK1106205,0.37075846220214403,2.925181817762069,False,0.3958092673677878,3.2624265345326315,True,0.9910611969460288,6.5954024692881585,True,0.3808858586090641,4.0857755840756065,True,-0.0721140884458369,-2.4965837180729302,False,0.2189283752354078,1.1238192484458276,False,0.11105830854732017,1.3673358235282587,False,0.901220694873446
LK1106210,0.32732110156688565,2.3731167607000954,False,0.4236821591508039,3.540280932804695,True,1.029469368343206,6.88816562671173,True,0.3552426814905982,3.7595145513606636,True,-0.05889636966211197,-2.2629702545119263,False,0.17567164865341992,0.8598885090331083,False,0.09735443824680504,1.1746704858391512,False,0.8999364767494635
LK1106215,0.2833122776819749,2.0446841955884016,False,0.3392195961861493,3.0621576181340213,True,0.9701947569729527,6.805874701817375,True,0.31024136337795905,3.2892256640229185,True,-0.05617058661576827,-2.383632278568201,False,0.10531385905611092,0.539092296541278,False,0.08516600142724588,1.0288904848142384,False,0.8962812204012462
