zone_id,gi_star_hot_rank,lst_2020s_rank,ndvi_inverse_rank,score,rank,priority
LK1109055,0.414721723518851,0.5008976660682226,0.4578096947935368,0.45780969479353684,302,False
LK1121060,0.4488330341113106,0.466786355475763,0.4398563734290844,0.4542190305206464,303,False
LK1112230,0.4272890484739677,0.4614003590664273,0.49012567324955114,0.45350089766606827,304,False
LK1106160,0.4955116696588869,0.46858168761220825,0.3231597845601436,0.4502692998204668,305,False
LK1136150,0.5242369838420108,0.45601436265709155,0.29084380610412924,0.4502692998204668,306,False
LK1136110,0.49730700179533216,0.42908438061041293,0.39676840215439857,0.44991023339317776,307,False
LK1136195,0.40394973070017953,0.4452423698384201,0.547576301615799,0.44919210053859965,308,False
LK1136140,0.4506283662477558,0.43447037701974867,0.473967684021544,0.4488330341113106,309,False
LK1121150,0.48473967684021546,0.3895870736086176,0.48473967684021546,0.4466786355475763,310,False
LK1106220,0.5026929982046678,0.4021543985637343,0.40933572710951527,0.44380610412926397,311,False
LK1136055,0.5619389587073609,0.3590664272890485,0.3770197486535009,0.4438061041292639,312,False
LK1121030,0.4703770197486535,0.41651705565529623,0.44344703770197486,0.4434470377019749,313,False
LK1136300,0.39497307001795334,0.44344703770197486,0.5368043087971275,0.4427289048473968,314,False
LK1136280,0.44344703770197486,0.4506283662477558,0.4254937163375224,0.4427289048473968,315,False
LK1109125,0.4398563734290844,0.4578096947935368,0.41651705565529623,0.44236983842010774,316,False
LK1109230,0.5457809694793537,0.39497307001795334,0.3141831238779174,0.43913824057450634,317,False
LK1136095,0.5493716337522442,0.40394973070017953,0.28545780969479356,0.43842010771992823,318,False
LK1112125,0.43087971274685816,0.3644524236983842,0.5834829443447038,0.43482944344703767,319,False
LK1121040,0.4111310592459605,0.4398563734290844,0.45601436265709155,0.4315978456014363,320,False
LK1136105,0.4865350089766607,0.40574506283662476,0.3518850987432675,0.4272890484739677,321,False
LK1121045,0.42190305206463197,0.44703770197486536,0.3985637342908438,0.4272890484739677,322,False
LK1121140,0.48114901256732495,0.41831238779174146,0.3249551166965889,0.42477558348294436,323,False
LK1109005,0.4524236983842011,0.4129263913824057,0.39138240574506283,0.42441651705565536,324,False
LK1112135,0.38420107719928187,0.4362657091561939,0.4793536804308797,0.42405745062836625,325,False
LK1115040,0.3393177737881508,0.473967684021544,0.4919210053859964,0.42369838420107725,326,False
LK1109010,0.4452423698384201,0.4380610412926391,0.3464991023339318,0.42262118491921,327,False
LK1109060,0.49012567324955114,0.4272890484739677,0.2764811490125673,0.4222621184919211,328,False
LK1112105,0.32854578096947934,0.4524236983842011,0.5421903052064632,0.42082585278276485,329,False
LK1136250,0.47217235188509876,0.40754039497307004,0.3339317773788151,0.41867145421903057,330,False
LK1136275,0.3770197486535009,0.40933572710951527,0.5152603231597845,0.4175942549371634,331,False
LK1112205,0.39138240574506283,0.42190305206463197,0.45960502692998206,0.41723518850987434,332,False
LK1136320,0.36983842010771995,0.4883303411131059,0.35547576301615796,0.41436265709156195,333,False
LK1136135,0.4236983842010772,0.38420107719928187,0.4542190305206463,0.4140035906642729,334,False
LK1121035,0.40754039497307004,0.43087971274685816,0.3895870736086176,0.41328545780969483,335,False
LK1109115,0.3339317773788151,0.4542190305206463,0.4829443447037702,0.4118491921005386,336,False
LK1136355,0.34111310592459604,0.4326750448833034,0.5098743267504489,0.41149012567324955,337,False
LK1109095,0.36624775583482944,0.4829443447037702,0.3590664272890485,0.41149012567324955,338,False
LK1136360,0.362657091561939,0.37163375224416517,0.5709156193895871,0.40789946140035904,339,False
LK1112145,0.3500897666068223,0.38061041292639136,0.5763016157989228,0.40754039497307004,340,False
LK1112225,0.400359066427289,0.4236983842010772,0.37163375224416517,0.40394973070017953,341,False
LK1112210,0.40933572710951527,0.39138240574506283,0.40574506283662476,0.40143626570915625,342,False
LK1115045,0.348294434470377,0.47755834829443444,0.35368043087971274,0.4010771992818672,343,False
LK1112220,0.4254937163375224,0.3877917414721723,0.3752244165170557,0.4003590664272891,344,False
LK1112215,0.4129263913824057,0.400359066427289,0.3608617594254937,0.3974865350089767,345,False
LK1112190,0.33213644524236985,0.44165170556552963,0.43447037701974867,0.3964093357271095,346,False
LK1121055,0.44165170556552963,0.37881508078994613,0.33213644524236985,0.39461400359066434,347,False
LK1112110,0.35727109515260325,0.4111310592459605,0.4272890484739677,0.39281867145421906,348,False
LK1136200,0.4380610412926391,0.39317773788150806,0.26570915619389585,0.3856373429084381,349,False
LK1109045,0.35368043087971274,0.39676840215439857,0.414721723518851,0.38312387791741476,350,False
LK1112140,0.3877917414721723,0.3752244165170557,0.38240574506283664,0.38168761220825853,351,False
LK1136330,0.35547576301615796,0.36983842010771995,0.4506283662477558,0.38025134649910236,352,False
LK1112200,0.3859964093357271,0.36804308797127466,0.3734290843806104,0.3763016157989228,353,False
LK1136305,0.37881508078994613,0.29443447037701975,0.5242369838420108,0.3741472172351885,354,False
LK1136270,0.39676840215439857,0.3500897666068223,0.36804308797127466,0.3723518850987433,355,False
LK1109280,0.40574506283662476,0.34111310592459604,0.348294434470377,0.3684021543985637,356,False
LK1109220,0.38240574506283664,0.3464991023339318,0.35727109515260325,0.36301615798922804,357,False
LK1109285,0.3249551166965889,0.3608617594254937,0.4129263913824057,0.3569120287253142,358,False
LK1112120,0.3644524236983842,0.348294434470377,0.3500897666068223,0.35511669658886896,359,False
LK1109025,0.3985637342908438,0.35368043087971274,0.26929982046678635,0.3547576301615799,360,False
LK1109030,0.3895870736086176,0.38240574506283664,0.2244165170556553,0.3536804308797128,361,False
LK1109075,0.39317773788150806,0.3213644524236984,0.31597845601436264,0.34901256732495517,362,False
LK1109215,0.3734290843806104,0.3267504488330341,0.34290843806104127,0.3486535008976661,363,False
LK1112245,0.3590664272890485,0.2980251346499102,0.4111310592459605,0.34506283662477555,364,False
LK1112095,0.3177737881508079,0.3734290843806104,0.34111310592459604,0.3447037701974866,365,False
LK1112385,0.289048473967684,0.3859964093357271,0.3644524236983842,0.3429084380610413,366,False
LK1112375,0.31956912028725315,0.3393177737881508,0.3859964093357271,0.340754039497307,367,False
LK1112365,0.3105924596050269,0.36624775583482944,0.3303411131059246,0.3368043087971275,368,False
LK1136340,0.37163375224416517,0.3375224416517056,0.2621184919210054,0.33608617594254936,369,False
LK1112315,0.34290843806104127,0.32854578096947934,0.3357271095152603,0.3357271095152603,370,False
LK1109040,0.3267504488330341,0.35547576301615796,0.29443447037701975,0.33177737881508074,371,False
LK1109035,0.3752244165170557,0.34290843806104127,0.19748653500897667,0.3267504488330341,372,False
LK1112150,0.29084380610412924,0.34470377019748655,0.362657091561939,0.3267504488330341,373,False
LK1136295,0.3087971274685817,0.3339317773788151,0.3393177737881508,0.3249551166965889,374,False
LK1112325,0.38061041292639136,0.3105924596050269,0.24057450628366248,0.32459605026929983,375,False
LK1109200,0.3123877917414722,0.362657091561939,0.2585278276481149,0.32172351885098743,376,False
LK1112350,0.22621184919210055,0.3518850987432675,0.44703770197486536,0.3206463195691203,377,False
LK1112305,0.3608617594254937,0.2998204667863555,0.2746858168761221,0.3192100538599641,378,False
LK1112260,0.2764811490125673,0.31597845601436264,0.40754039497307004,0.31849192100538604,379,False
LK1109205,0.3016157989228007,0.30700179533213645,0.36983842010771995,0.3174147217235189,380,False
LK1112335,0.3052064631956912,0.35727109515260325,0.24775583482944344,0.31454219030520647,381,False
LK1109120,0.3357271095152603,0.3087971274685817,0.28186714542190305,0.31418312387791736,382,False
LK1109050,0.4021543985637343,0.26929982046678635,0.22262118491921004,0.3131059245960503,383,False
LK1112330,0.3213644524236984,0.2836624775583483,0.3375224416517056,0.3095152603231598,384,False
LK1112155,0.26570915619389585,0.3177737881508079,0.38061041292639136,0.3095152603231598,385,False
LK1109210,0.3464991023339318,0.31956912028725315,0.20825852782764812,0.3080789946140036,386,False
LK1112320,0.34470377019748655,0.2764811490125673,0.2926391382405745,0.3070017953321365,387,False
LK1112060,0.28545780969479356,0.3249551166965889,0.3052064631956912,0.3052064631956912,388,False
LK1112100,0.3141831238779174,0.30341113105924594,0.2872531418312388,0.3044883303411131,389,False
LK1112340,0.23877917414721722,0.3303411131059246,0.37881508078994613,0.303411131059246,390,False
LK1112070,0.23518850987432674,0.3231597845601436,0.39497307001795334,0.3023339317773788,391,False
LK1136350,0.3375224416517056,0.296229802513465,0.24236983842010773,0.30197486535008977,392,False
LK1112115,0.36804308797127466,0.22082585278276481,0.2998204667863555,0.2955116696588869,393,False
LK1109080,0.2585278276481149,0.33213644524236985,0.296229802513465,0.2955116696588869,394,False
LK1118075,0.1867145421903052,0.23159784560143626,0.6391382405745063,0.29515260323159787,395,False
LK1136345,0.26750448833034113,0.3357271095152603,0.26750448833034113,0.2947935368043088,396,False
LK1112370,0.3231597845601436,0.28186714542190305,0.2639138240574506,0.2947935368043088,397,False
LK1118070,0.20466786355475763,0.2639138240574506,0.518850987432675,0.2912028725314183,398,False
LK1115060,0.3518850987432675,0.2621184919210054,0.22800718132854578,0.2912028725314183,399,False
LK1115055,0.20825852782764812,0.3770197486535009,0.2836624775583483,0.2908438061041293,400,False
LK1112010,0.31597845601436264,0.2459605026929982,0.32854578096947934,0.29048473967684024,401,False
LK1112300,0.2459605026929982,0.3016157989228007,0.34470377019748655,0.2879712746858169,402,False
LK1112250,0.26929982046678635,0.2800718132854578,0.3123877917414722,0.2822262118491921,403,False
LK1109085,0.2836624775583483,0.2585278276481149,0.31956912028725315,0.28078994614003594,404,False
LK1112265,0.2495511669658887,0.2513464991023339,0.39317773788150806,0.2789946140035907,405,False
LK1112255,0.3303411131059246,0.24057450628366248,0.2513464991023339,0.27863554757630166,406,False
LK1136310,0.2244165170556553,0.2746858168761221,0.38420107719928187,0.2764811490125673,407,False
LK1118080,0.24775583482944344,0.3123877917414722,0.25493716337522443,0.27504488330341115,408,False
LK1112065,0.2800718132854578,0.20646319569120286,0.4021543985637343,0.27504488330341115,409,False
LK1112290,0.19389587073608616,0.22800718132854578,0.4991023339317774,0.26858168761220824,410,False
LK1115195,0.2621184919210054,0.26032315978456017,0.2980251346499102,0.26858168761220824,411,False
LK1112040,0.26032315978456017,0.25493716337522443,0.3016157989228007,0.266427289048474,412,False
LK1112005,0.21543985637342908,0.289048473967684,0.3213644524236984,0.2660682226211849,413,False
LK1115050,0.296229802513465,0.27289048473967686,0.17773788150807898,0.26319569120287256,414,False
LK1136325,0.27827648114901254,0.2710951526032316,0.21543985637342908,0.2628366247755835,415,False
LK1112090,0.25493716337522443,0.28545780969479356,0.23159784560143626,0.26247755834829445,416,False
LK1112345,0.25314183123877915,0.19030520646319568,0.400359066427289,0.25745062836624777,417,False
LK1112160,0.2333931777378815,0.26750448833034113,0.2800718132854578,0.25637342908438066,418,False
LK1112035,0.24236983842010773,0.26570915619389585,0.25673249551166966,0.2545780969479354,419,False
LK1112185,0.2746858168761221,0.20107719928186715,0.3087971274685817,0.25206463195691203,420,False
LK1112050,0.30700179533213645,0.21903052064631956,0.1813285457809695,0.24667863554757632,421,False
LK1112380,0.28186714542190305,0.236983842010772,0.18491921005385997,0.244524236983842,422,False
LK1109090,0.29443447037701975,0.2333931777378815,0.16337522441651706,0.24380610412926396,423,False
LK1109110,0.2513464991023339,0.23877917414721722,0.23877917414721722,0.24380610412926393,424,False
LK1115205,0.1490125673249551,0.3052064631956912,0.30341113105924594,0.2423698384201077,425,False
LK1112275,0.12926391382405744,0.24775583482944344,0.4452423698384201,0.2398563734290844,426,False
LK1112360,0.2639138240574506,0.17235188509874327,0.3267504488330341,0.2398563734290844,427,False
LK1115140,0.2980251346499102,0.22262118491921004,0.1526032315978456,0.23877917414721722,428,False
LK1112405,0.24057450628366248,0.24236983842010773,0.21723518850987433,0.23662477558348297,429,False
LK1112055,0.27289048473967686,0.20466786355475763,0.21005385996409337,0.23303411131059248,430,False
LK1112075,0.25673249551166966,0.22980251346499103,0.18312387791741472,0.23123877917414723,431,False
LK1112030,0.22082585278276481,0.25314183123877915,0.19389587073608616,0.22836624775583483,432,False
LK1115200,0.22800718132854578,0.18850987432675045,0.30700179533213645,0.2280071813285458,433,False
LK1112025,0.22262118491921004,0.2244165170556553,0.24416517055655296,0.22764811490125672,434,False
LK1115155,0.12028725314183124,0.2926391382405745,0.3105924596050269,0.2272890484739677,435,False
LK1112180,0.21723518850987433,0.1867145421903052,0.3177737881508079,0.2251346499102334,436,False
LK1112175,0.24416517055655296,0.18312387791741472,0.236983842010772,0.2183123877917415,437,False
LK1118090,0.118491921005386,0.29084380610412924,0.25314183123877915,0.2143626570915619,438,False
LK1109105,0.236983842010772,0.2118491921005386,0.1615798922800718,0.2118491921005386,439,False
LK1112355,0.1813285457809695,0.21543985637342908,0.26032315978456017,0.21077199281867148,440,False
LK1115275,0.2118491921005386,0.23518850987432674,0.15439856373429084,0.20969479353680429,441,False
LK1112020,0.1992818671454219,0.21364452423698385,0.22082585278276481,0.20933572710951528,442,False
LK1136335,0.2872531418312388,0.16337522441651706,0.1400359066427289,0.20825852782764814,443,False
LK1112045,0.16696588868940754,0.2495511669658887,0.20287253141831238,0.20718132854578097,444,False
LK1112085,0.19210053859964094,0.21723518850987433,0.20466786355475763,0.20466786355475763,445,False
LK1115100,0.08617594254937164,0.27827648114901254,0.289048473967684,0.2035906642728905,446,False
LK1115145,0.2926391382405745,0.1615798922800718,0.10412926391382406,0.20251346499102332,447,False
LK1112295,0.19569120287253142,0.20287253141831238,0.1992818671454219,0.1992818671454219,448,False
LK1112390,0.20107719928186715,0.20825852782764812,0.1651705565529623,0.19676840215439861,449,False
LK1115285,0.15439856373429084,0.24416517055655296,0.1867145421903052,0.19676840215439856,450,False
LK1115335,0.20646319569120286,0.21005385996409337,0.14721723518850988,0.1960502692998205,451,False
LK1112280,0.17235188509874327,0.19748653500897667,0.2333931777378815,0.1946140035906643,452,False
LK1136365,0.2710951526032316,0.1310592459605027,0.1561938958707361,0.19210053859964094,453,False
LK1115280,0.19748653500897667,0.19389587073608616,0.1741472172351885,0.19138240574506285,454,False
LK1112270,0.18491921005385997,0.1687612208258528,0.2459605026929982,0.19066427289048477,455,False
LK1112015,0.23159784560143626,0.1651705565529623,0.15978456014362658,0.19066427289048477,456,False
LK1109100,0.22980251346499103,0.1741472172351885,0.13644524236983843,0.18886894075403948,457,False
LK1115035,0.2998204667863555,0.118491921005386,0.09515260323159784,0.18635547576301617,458,False
LK1115135,0.21364452423698385,0.1992818671454219,0.10233393177737882,0.18563734290843809,459,False
LK1118085,0.21005385996409337,0.17055655296229802,0.13824057450628366,0.1798922800718133,460,False
LK1118065,0.12567324955116696,0.22621184919210055,0.19210053859964094,0.1791741472172352,461,False
LK1115110,0.10233393177737882,0.25673249551166966,0.16696588868940754,0.1770197486535009,462,False
LK1118135,0.16337522441651706,0.19210053859964094,0.1687612208258528,0.17594254937163376,463,False
LK1118170,0.18850987432675045,0.1526032315978456,0.19569120287253142,0.17558348294434473,464,False
LK1112285,0.17953321364452424,0.15080789946140036,0.20646319569120286,0.17342908438061042,465,False
LK1112400,0.21903052064631956,0.1490125673249551,0.12208258527827648,0.17163375224416516,466,False
LK1115115,0.18312387791741472,0.17773788150807898,0.1310592459605027,0.17055655296229802,467,False
LK1112170,0.12208258527827648,0.16696588868940754,0.2710951526032316,0.16983842010771993,468,False
LK1118130,0.1651705565529623,0.13644524236983843,0.22980251346499103,0.1666068222621185,469,False
LK1118095,0.1436265709156194,0.15978456014362658,0.2118491921005386,0.1637342908438061,470,False
LK1112080,0.14183123877917414,0.17953321364452424,0.14542190305206462,0.1576301615798923,471,False
LK1115105,0.1687612208258528,0.14721723518850988,0.1490125673249551,0.1561938958707361,472,False
LK1115190,0.19030520646319568,0.13285457809694792,0.13464991023339318,0.15619389587073607,473,False
LK1115185,0.13824057450628366,0.18491921005385997,0.13285457809694792,0.15583482944344706,474,False
LK1118175,0.17773788150807898,0.12387791741472172,0.17594254937163376,0.15583482944344704,475,False
LK1115220,0.15978456014362658,0.17594254937163376,0.07719928186714542,0.14973070017953322,476,False
LK1112165,0.09156193895870736,0.1813285457809695,0.20107719928186715,0.1493716337522442,477,False
LK1118060,0.1400359066427289,0.1400359066427289,0.17953321364452424,0.147935368043088,478,False
LK1115270,0.1561938958707361,0.13824057450628366,0.14183123877917414,0.14614003590664273,479,False
LK1118160,0.17055655296229802,0.1059245960502693,0.17235188509874327,0.1450628366247756,480,False
LK1118200,0.17504488330341114,0.08976660682226212,0.18850987432675045,0.1436265709156194,481,False
LK1118180,0.09694793536804308,0.1436265709156194,0.22621184919210055,0.1414721723518851,482,False
LK1118205,0.17504488330341114,0.10233393177737882,0.15080789946140036,0.14111310592459606,483,False
LK1112395,0.20287253141831238,0.09156193895870736,0.10951526032315978,0.13967684021543986,484,False
LK1115330,0.14542190305206462,0.15798922800718132,0.09156193895870736,0.13967684021543986,485,False
LK1118150,0.11490125673249552,0.08797127468581688,0.27289048473967686,0.13572710951526035,486,False
LK1115325,0.15080789946140036,0.15439856373429084,0.06642728904847396,0.13536804308797126,487,False
LK1115210,0.12746858168761221,0.1561938958707361,0.1059245960502693,0.13464991023339318,488,False
LK1115160,0.1526032315978456,0.12208258527827648,0.11131059245960502,0.13213644524236984,489,False
LK1118145,0.13285457809694792,0.11131059245960502,0.15798922800718132,0.12926391382405744,490,False
LK1115070,0.1310592459605027,0.12926391382405744,0.12387791741472172,0.1289048473967684,491,False
LK1115340,0.1059245960502693,0.19569120287253142,0.03949730700179533,0.12854578096947936,492,False
LK1118155,0.08976660682226212,0.12028725314183124,0.21903052064631956,0.12782764811490127,493,False
LK1115080,0.12387791741472172,0.14542190305206462,0.0933572710951526,0.12639138240574505,494,False
LK1118165,0.06822262118491922,0.11490125673249552,0.23518850987432674,0.12028725314183125,495,False
LK1118140,0.09515260323159784,0.09515260323159784,0.21364452423698385,0.11885098743267505,496,False
LK1118125,0.0718132854578097,0.13464991023339318,0.17055655296229802,0.11669658886894077,497,False
LK1115150,0.15798922800718132,0.10771992818671454,0.0466786355475763,0.11561938958707361,498,False
LK1118105,0.1615798922800718,0.0843806104129264,0.07540394973070018,0.11346499102333932,499,False
LK1115215,0.13464991023339318,0.11669658886894076,0.05026929982046679,0.11059245960502695,500,False
LK1115290,0.09874326750448834,0.12746858168761221,0.08258527827648116,0.10700179533213647,501,False
LK1115120,0.04847396768402154,0.14183123877917414,0.1436265709156194,0.10484739676840216,502,False
LK1115095,0.10771992818671454,0.12567324955116696,0.04847396768402154,0.1030520646319569,503,False
LK1118185,0.11669658886894076,0.07899461400359066,0.11669658886894076,0.10161579892280073,504,False
LK1115085,0.11131059245960502,0.08258527827648116,0.08976660682226212,0.0955116696588869,505,False
LK1115090,0.14721723518850988,0.0466786355475763,0.08617594254937164,0.0947935368043088,506,False
LK1115010,0.10053859964093358,0.0807899461400359,0.10053859964093358,0.09263913824057451,507,False
LK1118100,0.06463195691202872,0.10053859964093358,0.118491921005386,0.08976660682226212,508,False
LK1115255,0.05745062836624776,0.11310592459605028,0.10771992818671454,0.08976660682226212,509,False
LK1115130,0.13644524236983843,0.06642728904847396,0.03590664272890485,0.08833034111310592,510,False
LK1115265,0.06104129263913824,0.10951526032315978,0.0843806104129264,0.0850987432675045,511,False
LK1118120,0.0843806104129264,0.06283662477558348,0.12926391382405744,0.08473967684021544,512,False
LK1118215,0.11310592459605028,0.05745062836624776,0.07899461400359066,0.08402154398563735,513,False
LK1115260,0.07001795332136446,0.09694793536804308,0.07360861759425494,0.08150807899461401,514,False
LK1115180,0.07540394973070018,0.09874326750448834,0.05565529622980251,0.08078994614003591,515,False
LK1115225,0.0933572710951526,0.07719928186714542,0.05385996409335727,0.07899461400359066,516,False
LK1115075,0.06642728904847396,0.07360861759425494,0.11310592459605028,0.07863554757630162,517,False
LK1115005,0.10412926391382406,0.05206463195691203,0.0807899461400359,0.07863554757630162,518,False
LK1118005,0.07899461400359066,0.08617594254937164,0.059245960502693,0.07791741472172352,519,False
LK1115245,0.0807899461400359,0.0933572710951526,0.03770197486535009,0.07719928186714542,520,False
LK1115125,0.10951526032315978,0.03590664272890485,0.06463195691202872,0.0710951526032316,521,False
LK1118010,0.026929982046678635,0.10412926391382406,0.0718132854578097,0.06678635547576302,522,False
LK1118115,0.05206463195691203,0.06463195691202872,0.09874326750448834,0.06642728904847398,523,False
LK1118195,0.05385996409335727,0.04847396768402154,0.12567324955116696,0.06606822262118492,524,False
LK1115030,0.08258527827648116,0.059245960502693,0.03411131059245961,0.06355475763016159,525,False
LK1118035,0.02333931777378815,0.07540394973070018,0.11490125673249552,0.06247755834829444,526,False
LK1118040,0.017953321364452424,0.06822262118491922,0.12746858168761221,0.0599640933572711,527,False
LK1118110,0.04129263913824058,0.0718132854578097,0.07001795332136446,0.059245960502693006,528,False
LK1115175,0.04488330341113106,0.07001795332136446,0.04308797127468582,0.054578096947935376,529,False
LK1115295,0.059245960502693,0.05026929982046679,0.05206463195691203,0.054219030520646326,530,False
LK1115025,0.08797127468581688,0.025134649910233394,0.04129263913824058,0.05350089766606823,531,False
LK1118210,0.03949730700179533,0.03231597845601436,0.12028725314183124,0.05278276481149013,532,False
LK1115250,0.0466786355475763,0.06104129263913824,0.04488330341113106,0.05206463195691203,533,False
LK1115230,0.06283662477558348,0.05385996409335727,0.017953321364452424,0.05026929982046678,534,False
LK1118050,0.04308797127468582,0.03949730700179533,0.05745062836624776,0.04452423698384201,535,False
LK1115020,0.07719928186714542,0.02154398563734291,0.02333931777378815,0.04416517055655297,536,False
LK1118220,0.019748653500897665,0.04129263913824058,0.08797127468581688,0.04201077199281868,537,False
LK1115065,0.02872531418312388,0.04488330341113106,0.06104129263913824,0.04165170556552963,538,False
LK1115165,0.03231597845601436,0.05565529622980251,0.03231597845601436,0.04165170556552962,539,False
LK1115015,0.07360861759425494,0.01436265709156194,0.02872531418312388,0.040933572710951535,540,False
LK1118045,0.025134649910233394,0.02872531418312388,0.09694793536804308,0.04093357271095153,541,False
LK1118055,0.02154398563734291,0.03770197486535009,0.06822262118491922,0.03734290843806104,542,False
LK1118015,0.03590664272890485,0.04308797127468582,0.02154398563734291,0.03590664272890485,543,False
LK1115300,0.05026929982046679,0.026929982046678635,0.01615798922800718,0.03411131059245961,544,False
LK1118190,0.03411131059245961,0.019748653500897665,0.06283662477558348,0.03411131059245961,545,False
LK1118225,0.05565529622980251,0.0017953321364452424,0.005385996409335727,0.024057450628366246,546,False
LK1118030,0.01436265709156194,0.03052064631956912,0.026929982046678635,0.02333931777378815,547,False
LK1115310,0.03770197486535009,0.005385996409335727,0.003590664272890485,0.017953321364452424,548,False
LK1115315,0.03052064631956912,0.012567324955116697,0.0017953321364452424,0.01759425493716338,549,False
LK1115170,0.01615798922800718,0.017953321364452424,0.019748653500897665,0.017594254937163375,550,False
LK1115240,0.005385996409335727,0.03411131059245961,0.00718132854578097,0.01723518850987433,551,False
LK1118020,0.003590664272890485,0.02333931777378815,0.03052064631956912,0.01687612208258528,552,False
LK1115235,0.008976660682226212,0.01615798922800718,0.01436265709156194,0.012926391382405745,553,False
LK1115320,0.010771992818671455,0.010771992818671455,0.010771992818671455,0.010771992818671455,554,False
LK1118025,0.00718132854578097,0.00718132854578097,0.025134649910233394,0.010771992818671455,555,False
LK1118230,0.012567324955116697,0.003590664272890485,0.008976660682226212,0.008258527827648115,556,False
LK1115305,0.0017953321364452424,0.008976660682226212,0.012567324955116697,0.006822262118491922,557,False
