zone_id,value,gi_z,p_norm,p_sim,p_adjusted,significant,confidence_class
LK1115255,32.85770206342341,-3.3718413692504536,0.0007466744122948955,0.001,0.006054347826086957,True,cold_99
LK1115260,33.33835773933966,-3.231241346971329,0.0012325381987103026,0.001,0.006054347826086957,True,cold_99
LK1115265,33.16096338685988,-3.182093312918947,0.001462147018013996,0.001,0.006054347826086957,True,cold_99
LK1115270,33.82528286480311,-2.0114897239233676,0.044273754661847256,0.029,0.064612,False,cold_90
LK1115275,35.97766417044587,-1.2820817605271655,0.19981396654807682,0.082,0.1297556818181818,False,ns
LK1115280,35.319591612245866,-1.191130314324078,0.2336024309183371,0.124,0.17755269922879177,False,ns
LK1115285,35.91531182959197,-1.5669530074490121,0.11712567616830145,0.041,0.08127046263345196,False,cold_90
LK1115290,33.29039118119199,-2.3928382585099994,0.016718609313630207,0.011,0.03224736842105263,True,cold_95
LK1115295,33.35282831955959,-3.119793933043299,0.0018097759806006176,0.001,0.006054347826086957,True,cold_99
LK1115300,32.35233607050141,-3.4202046608266152,0.0006257403995597428,0.001,0.006054347826086957,True,cold_99
LK1115305,32.18685522172863,-4.491915674951982,7.058537273622571e-06,0.001,0.006054347826086957,True,cold_99
LK1115310,31.60886946647815,-3.3033699690954887,0.0009553026165935712,0.001,0.006054347826086957,True,cold_99
LK1115315,32.44913874150383,-3.3236901892135693,0.0008883482512798977,0.001,0.006054347826086957,True,cold_99
LK1115320,31.92100469099966,-3.9152907416519556,9.029533101546145e-05,0.001,0.006054347826086957,True,cold_99
LK1115325,33.72882127235675,-2.033472760955075,0.0420047828186635,0.033,0.0693622641509434,False,cold_90
LK1115330,35.408868230848014,-1.9195492610069578,0.0549148582986505,0.015,0.04036231884057971,True,cold_95
LK1115335,34.397311154726175,-1.551950714373757,0.12067401685863108,0.078,0.12740762463343108,False,ns
LK1115340,34.62205797428844,-2.2040160398000395,0.027523216075653344,0.007,0.02377439024390244,True,cold_95
LK1118005,33.37506591147539,-2.9164642051695973,0.0035402334265310243,0.001,0.006054347826086957,True,cold_99
LK1118010,33.79533779018491,-3.6219376588639327,0.0002924045963825556,0.001,0.006054347826086957,True,cold_99
LK1118015,32.84348287088824,-3.3808804277843074,0.0007225397784808798,0.001,0.006054347826086957,True,cold_99
LK1118020,32.97938181100055,-4.08544718575129,4.3992006687072115e-05,0.001,0.006054347826086957,True,cold_99
LK1118025,32.38779614920818,-3.7939755961101884,0.00014825425149509575,0.001,0.006054347826086957,True,cold_99
LK1118030,33.546785040229764,-3.422404770093633,0.0006206983627296411,0.001,0.006054347826086957,True,cold_99
LK1118035,33.61067495025292,-2.9800613255934763,0.002881906818781665,0.001,0.006054347826086957,True,cold_99
LK1118040,34.04738080654647,-2.8669726061652505,0.004144188822324105,0.001,0.006054347826086957,True,cold_99
LK1118045,33.57275796986373,-2.9691768926642745,0.0029859865073678803,0.001,0.006054347826086957,True,cold_99
LK1118050,33.40783879881928,-2.984372985641498,0.0028416014995537565,0.001,0.006054347826086957,True,cold_99
LK1118055,33.174807427410144,-3.1187131758147033,0.0018164268987707363,0.001,0.006054347826086957,True,cold_99
LK1118060,34.05155927911403,-2.0537937431613766,0.03999565878484709,0.026,0.06009128630705394,False,cold_90
LK1118065,35.085853425228514,-2.083245154069241,0.037228883182076275,0.011,0.03224736842105263,True,cold_95
LK1118070,35.128599877960504,-1.5147704348455648,0.12983055010686168,0.08,0.12915942028985508,False,ns
LK1118075,34.6957403543512,-1.7639834655209623,0.07773476301068849,0.043,0.08374475524475523,False,cold_90
LK1118080,35.01473334899097,-1.5851987887422927,0.11292117564445102,0.071,0.11947734138972808,False,ns
LK1118085,34.088796599473234,-1.8369667977022897,0.06621479704608726,0.041,0.08127046263345196,False,cold_90
LK1118090,35.43055410226295,-2.277225025917683,0.022772791421821568,0.005,0.01856666666666667,True,cold_95
LK1118095,34.44154864984546,-1.9726730621398718,0.04853282295013486,0.019,0.047457399103139015,True,cold_95
LK1118100,34.180449004637595,-2.431553894482734,0.015034211457172533,0.005,0.01856666666666667,True,cold_95
LK1118105,33.626307863969544,-1.8299708472035232,0.06725429824680347,0.063,0.11104746835443038,False,ns
LK1118110,34.00861804637129,-2.667148896927479,0.007649777220861848,0.001,0.006054347826086957,True,cold_99
LK1118115,34.08842964925809,-2.5885628574859854,0.009637735550223034,0.002,0.008912000000000002,True,cold_99
LK1118120,33.88323238991425,-2.3258440290301485,0.02002687284261529,0.008,0.026058479532163746,True,cold_95
LK1118125,33.69550775862085,-2.7126490317025294,0.006674775961959749,0.002,0.008912000000000002,True,cold_99
LK1118130,34.08689213769455,-1.9643299556331892,0.04949183994796386,0.028,0.06365714285714286,False,cold_90
LK1118135,34.40067048694435,-2.055304074653718,0.03984964401483837,0.015,0.04036231884057971,True,cold_95
LK1118140,33.92258481134472,-2.6011567254048864,0.00929099972883708,0.003,0.01265909090909091,True,cold_95
LK1118145,33.866141142179295,-2.3153654652004656,0.020592939829559086,0.007,0.02377439024390244,True,cold_95
LK1118150,33.274949275125294,-2.5858406069935898,0.009714184118747455,0.005,0.01856666666666667,True,cold_95
LK1118155,33.51868441762675,-2.9427923370279916,0.0032526652320979347,0.001,0.006054347826086957,True,cold_99
LK1118160,33.436373456058064,-2.267031120016345,0.023388324718080708,0.011,0.03224736842105263,True,cold_95
LK1118165,33.26899727596335,-3.4086037843916954,0.0006529624206121138,0.001,0.006054347826086957,True,cold_99
LK1118170,33.81121365747615,-2.2071587009899445,0.02730297392052566,0.009,0.02800558659217877,True,cold_95
LK1118175,33.53120737481503,-2.2218672766400727,0.026292276456080215,0.013,0.036756345177664976,True,cold_95
LK1118180,33.645181802809184,-2.7709843915115515,0.0055887105724674495,0.001,0.006054347826086957,True,cold_99
LK1118185,33.66067484956416,-2.4117241856615586,0.015877287416038003,0.003,0.01265909090909091,True,cold_95
LK1118190,32.60468467440742,-2.9844673682291223,0.0028407249978606493,0.001,0.006054347826086957,True,cold_99
LK1118195,33.32666243270346,-2.939702178975781,0.003285278574908576,0.001,0.006054347826086957,True,cold_99
LK1118200,33.24189080848851,-2.0003786409424453,0.04545939299379731,0.033,0.0693622641509434,False,cold_90
LK1118205,33.779138278768365,-2.0003786409424453,0.04545939299379731,0.019,0.047457399103139015,True,cold_95
LK1118210,33.43930350789346,-2.7664096973162153,0.005667727960570861,0.001,0.006054347826086957,True,cold_99
LK1118215,33.62724651943404,-2.1301772292706143,0.03315698424655729,0.018,0.04578082191780822,True,cold_95
LK1118220,33.34393801971564,-3.4135500006190833,0.0006412239108411255,0.001,0.006054347826086957,True,cold_99
LK1118225,30.861334230028582,-3.123865620724136,0.0017849195382884846,0.001,0.006054347826086957,True,cold_99
LK1118230,31.17169226031213,-3.628032823196611,0.0002855889599700395,0.001,0.006054347826086957,True,cold_99
LK1121005,38.866110181500616,2.285146717775821,0.02230422623634656,0.028,0.06365714285714286,False,hot_90
LK1121010,37.61013179262793,1.4782001918566936,0.13935420258110104,0.1,0.1513586956521739,False,ns
LK1121015,36.08119493841672,0.5297529218411999,0.5962832500496217,0.286,0.33466806722689074,False,ns
LK1121020,35.50428966110447,-0.7254678230549876,0.4681650779340635,0.258,0.3062908704883227,False,ns
LK1121025,36.38357039438725,-0.5055261941596406,0.6131893053932449,0.29,0.337223382045929,False,ns
LK1121030,35.1071461077795,-1.126106200029632,0.2601205700220107,0.154,0.20803614457831324,False,ns
LK1121035,34.23578085685569,-1.8241510693119907,0.06812923661845628,0.04,0.08072463768115942,False,cold_90
LK1121040,34.262957473532786,-1.954746772848333,0.050612966446931744,0.027,0.06188888888888889,False,cold_90
LK1121045,34.706132079419795,-1.3564846027779223,0.17494503108359893,0.126,0.17858015267175573,False,ns
LK1121050,36.68371178322423,-1.270000203439037,0.20408455768310063,0.071,0.11947734138972808,False,ns
LK1121055,34.62643165093176,-1.6661572452144155,0.09568209915599783,0.063,0.11104746835443038,False,ns
LK1121060,34.68396473853878,-1.5160544595016647,0.1295055823458475,0.08,0.12915942028985508,False,ns
LK1121065,35.105508151184026,-1.1081230047916573,0.26780869705192545,0.155,0.20803614457831324,False,ns
LK1121070,34.918347173741026,-0.8577483608911562,0.3910314296000945,0.243,0.2942413043478261,False,ns
LK1121075,35.41610586830413,-0.07704157583113991,0.9385904705031716,0.458,0.47170295202952034,False,ns
LK1121080,36.8929288031506,0.12481206510683529,0.9006723355133249,0.464,0.47421651376146795,False,ns
LK1121085,37.92729810639099,0.7272799705212576,0.46705446544930806,0.327,0.3687024291497976,False,ns
LK1121090,37.691055536621775,1.283278091452858,0.1993946654053358,0.151,0.205640586797066,False,ns
LK1121095,36.76004010419075,0.982683363095705,0.32576330135247233,0.168,0.2217440758293839,False,ns
LK1121100,37.29780524642876,1.5031900095854673,0.13279005302919364,0.088,0.13729971988795517,False,ns
LK1121105,37.29046007456135,0.5374405800942417,0.5909633189165912,0.339,0.3761414342629482,False,ns
LK1121110,38.09254484729662,0.7524162645226746,0.4518007685898988,0.304,0.34812499999999996,False,ns
LK1121115,36.16213613410589,-0.23384411818022963,0.8151059975999957,0.419,0.44369391634980987,False,ns
LK1121120,35.85222038378499,-0.20995802921371315,0.8337004306963537,0.449,0.4674635514018692,False,ns
LK1121125,34.91628511268539,-0.9783452383688865,0.3279036026968777,0.212,0.264762331838565,False,ns
LK1121130,35.24178483020437,-1.3663480052302848,0.1718297601800497,0.096,0.14771270718232044,False,ns
LK1121135,35.36117609627788,-0.8426500417488184,0.3994241951973909,0.232,0.28338596491228074,False,ns
LK1121140,35.41538564845382,-0.930930361984667,0.3518895876558875,0.203,0.2563968253968254,False,ns
LK1121145,35.90641732458263,-0.7150866343837898,0.4745555122246997,0.244,0.29481127982646416,False,ns
LK1121150,34.76830865752368,-0.8293618785793153,0.40689966600123206,0.257,0.3058739316239316,False,ns
LK1121155,36.9503347544791,-1.0838452933325309,0.27843339903343,0.108,0.15872295514511872,False,ns
LK1121160,37.66782177598736,0.2322518749602893,0.8163423886780746,0.488,0.4933139745916515,False,ns
LK1121165,37.67405721526144,0.012844502252321383,0.9897518517544809,0.45,0.4676305970149254,False,ns
LK1121170,35.92665909242751,-0.06731916416184329,0.9463276207005049,0.491,0.49455153707052446,False,ns
LK1121175,37.43524300999044,0.42361485994546183,0.6718467162626203,0.411,0.4385574712643678,False,ns
LK1121180,38.47915240334471,0.43291303349563165,0.665077950976414,0.442,0.4619024390243902,False,ns
LK1121185,37.92919011385726,1.5279722420429158,0.12651942995032664,0.099,0.15066393442622952,False,ns
LK1121190,38.95196456884625,2.0390659696203413,0.04144344399493431,0.045,0.08525510204081632,False,hot_90
LK1121195,38.67388289166903,1.7689631901384189,0.07690001766753493,0.076,0.12524260355029587,False,ns
LK1121200,37.379098754515205,1.5290312302641695,0.12625670198247474,0.087,0.13650422535211265,False,ns
LK1121205,37.70550516630128,2.137904226671878,0.03252451714464441,0.022,0.05281896551724138,False,hot_90
LK1124005,40.0626973772341,2.681099337254892,0.007338072921910919,0.017,0.044247663551401875,True,hot_95
LK1124010,38.21308812426509,2.9599946806985264,0.0030764435413665778,0.005,0.01856666666666667,True,hot_95
LK1124015,38.08120844190226,1.1626805773538202,0.2449591247455989,0.188,0.2412811059907834,False,ns
LK1124020,39.56087296383328,1.9718012365459892,0.048632301142619856,0.069,0.1189876160990712,False,ns
LK1124025,39.302833501905,2.2937663639810086,0.021803922457645685,0.024,0.05664406779661017,False,hot_90
LK1124030,37.0602449510971,2.4842673487857807,0.012981830456130683,0.009,0.02800558659217877,True,hot_95
LK1124035,38.29626525526731,2.2200650522270964,0.026414352088890775,0.023,0.054514893617021276,False,hot_90
LK1124040,37.99794966072968,2.003246385247218,0.045150849119231944,0.036,0.07426666666666666,False,hot_90
LK1124045,37.97845388603757,1.6925475716630136,0.09054161777085291,0.074,0.12267261904761903,False,ns
LK1124050,36.500496338551294,1.3902899380434426,0.16444085204505043,0.075,0.12396142433234421,False,ns
LK1124055,40.49433273357696,2.232560740488718,0.02557792550064405,0.046,0.0868542372881356,False,hot_90
LK1124060,38.98183023011982,2.528860733573775,0.011443342384243377,0.014,0.03938383838383838,True,hot_95
LK1124065,38.54530449983522,1.975433914029367,0.048218927318544665,0.044,0.08393150684931507,False,hot_90
LK1124070,39.728456817544405,3.1041265476547575,0.0019084168491307484,0.004,0.015914285714285714,True,hot_95
LK1124075,38.11092758723694,2.729704175178432,0.006339118116385663,0.008,0.026058479532163746,True,hot_95
LK1124080,40.66510062403714,3.4564219657669146,0.000547397675376115,0.003,0.01265909090909091,True,hot_95
LK1124085,39.39809062740501,3.478903740575334,0.0005034693988196748,0.002,0.008912000000000002,True,hot_99
LK1124090,39.52822155254904,2.927758665007338,0.003414149382370049,0.009,0.02800558659217877,True,hot_95
LK1124095,39.46872150849732,2.573092387023066,0.010079429774533322,0.015,0.04036231884057971,True,hot_95
LK1124100,38.59593057830676,2.2016258251968295,0.02769175015271797,0.03,0.06578740157480316,False,hot_90
LK1127005,39.04866353708919,2.684396691915449,0.007266083527530803,0.011,0.03224736842105263,True,hot_95
LK1127010,38.72220278798392,2.2075935643335276,0.02727261817491229,0.033,0.0693622641509434,False,hot_90
LK1127015,39.0790320522065,3.529878355513554,0.0004157507735596465,0.001,0.006054347826086957,True,hot_99
LK1127020,39.90827267567357,3.9706348562381053,7.168136821918421e-05,0.001,0.006054347826086957,True,hot_99
LK1127025,39.76347412305222,3.8424369920943944,0.00012181869296936015,0.001,0.006054347826086957,True,hot_99
LK1127030,40.48059361088419,4.750762569993904,2.026509658873727e-06,0.001,0.006054347826086957,True,hot_99
LK1127035,40.01998709190201,3.838013063260561,0.00012403388519399773,0.002,0.008912000000000002,True,hot_99
LK1127040,39.62781641454863,4.057607916847112,4.957791003012368e-05,0.001,0.006054347826086957,True,hot_99
LK1127045,40.17438232669503,2.752342136553499,0.00591706666466551,0.015,0.04036231884057971,True,hot_95
LK1127050,37.74559622227996,2.3767407300813814,0.017466360148411905,0.013,0.036756345177664976,True,hot_95
LK1127055,38.88144791111216,2.2537415985817195,0.02421242875615255,0.029,0.064612,False,hot_90
LK1127060,39.09560009122132,2.971276706793389,0.0029656444492065655,0.005,0.01856666666666667,True,hot_95
LK1127065,40.01562016779667,2.4683443176832696,0.013573968275159788,0.033,0.0693622641509434,False,hot_90
LK1127070,40.36302328494151,3.071025528181546,0.002133249111789555,0.007,0.02377439024390244,True,hot_95
LK1127075,39.50241056259621,3.2165243653480764,0.0012975351522287485,0.002,0.008912000000000002,True,hot_99
LK1127080,39.168256398341065,3.4734452965977973,0.0005138220931506528,0.002,0.008912000000000002,True,hot_99
LK1127085,40.529728579947765,3.809484178801938,0.00013925701687236846,0.001,0.006054347826086957,True,hot_99
LK1127090,40.08879616083045,3.850005061931408,0.00011811538372921236,0.002,0.008912000000000002,True,hot_99
LK1127095,40.39430911485509,3.4338159844928358,0.0005951480776765579,0.002,0.008912000000000002,True,hot_99
LK1127100,40.40176792461487,3.650134341197969,0.000262103189509695,0.002,0.008912000000000002,True,hot_99
LK1130005,40.16023913014905,3.925236262262538,8.664465470516941e-05,0.001,0.006054347826086957,True,hot_99
LK1130010,39.93910601232998,3.9317087454795066,8.434421368551247e-05,0.001,0.006054347826086957,True,hot_99
LK1130015,40.74006883308784,4.168796765241373,3.062118751177183e-05,0.001,0.006054347826086957,True,hot_99
LK1130020,39.899940013178686,3.74886239943908,0.00017763850990505076,0.002,0.008912000000000002,True,hot_99
LK1130025,40.63549650933789,4.214526841814843,2.5030238411168685e-05,0.001,0.006054347826086957,True,hot_99
LK1130030,41.05359565858672,3.6911920808501923,0.00022320549436971867,0.002,0.008912000000000002,True,hot_99
LK1130035,41.25383939904135,4.4422605166215705,8.901868711560462e-06,0.001,0.006054347826086957,True,hot_99
LK1130040,39.99352694833891,3.761616597631643,0.000168818690725908,0.002,0.008912000000000002,True,hot_99
LK1130045,41.69904394956965,4.23648950136256,2.2704153139579734e-05,0.001,0.006054347826086957,True,hot_99
LK1130050,40.46030396077736,4.706459449432819,2.520560949231745e-06,0.001,0.006054347826086957,True,hot_99
LK1130055,40.447298211304165,3.11921719811625,0.0018133223842870967,0.004,0.015914285714285714,True,hot_95
LK1130060,41.01680844238306,3.9574579585691754,7.575161458740133e-05,0.002,0.008912000000000002,True,hot_99
LK1130065,40.4085972719216,4.106478150918901,4.017374427818467e-05,0.001,0.006054347826086957,True,hot_99
LK1130070,40.97564417901956,4.087030999431442,4.369287570476243e-05,0.001,0.006054347826086957,True,hot_99
LK1130075,38.7073749785797,2.992756545767319,0.0027647019411122286,0.004,0.015914285714285714,True,hot_95
LK1131005,39.92722238745734,4.378660582135511,1.194109381270539e-05,0.001,0.006054347826086957,True,hot_99
LK1131010,40.821313604562064,3.816290198474653,0.00013547316249869223,0.002,0.008912000000000002,True,hot_99
LK1131015,41.19646100287083,3.7996326216149603,0.0001449107476273675,0.002,0.008912000000000002,True,hot_99
LK1131020,41.13351509423564,4.009846707818009,6.0758179435498486e-05,0.002,0.008912000000000002,True,hot_99
LK1131025,40.58204088543649,3.947674915209772,7.891385933038807e-05,0.001,0.006054347826086957,True,hot_99
LK1131030,36.52781807606247,1.3024304663450654,0.192769273407024,0.103,0.15488770053475934,False,ns
LK1131035,39.858992633733045,2.9395273726592204,0.0032871323418259993,0.007,0.02377439024390244,True,hot_95
LK1131040,40.760303160968384,3.801590410194454,0.00014377025797866029,0.002,0.008912000000000002,True,hot_99
LK1131045,39.81831600809288,3.43902119738066,0.0005838215181930191,0.002,0.008912000000000002,True,hot_99
LK1131050,39.96516190197796,3.439522515820346,0.0005827413088955915,0.002,0.008912000000000002,True,hot_99
LK1131055,39.560455902412166,2.9875188204312435,0.0028125197733521044,0.003,0.01265909090909091,True,hot_95
LK1131060,39.89577980008804,3.6362714086763526,0.00027661288613057866,0.001,0.006054347826086957,True,hot_99
LK1131065,40.087285432986654,2.218168619591289,0.026543337500538895,0.04,0.08072463768115942,False,hot_90
LK1133005,39.56913783810356,2.798662246112,0.005131478219406726,0.009,0.02800558659217877,True,hot_95
LK1133010,40.03973180760998,3.6129610377731156,0.0003027202050359607,0.001,0.006054347826086957,True,hot_99
LK1133015,40.44288642471625,2.6344450660623253,0.008427493965770822,0.023,0.054514893617021276,False,hot_90
LK1133020,40.3129533926646,3.8220192280204066,0.00013236336597744015,0.002,0.008912000000000002,True,hot_99
LK1133025,40.09804696888209,3.9781454240890204,6.945488950875992e-05,0.001,0.006054347826086957,True,hot_99
LK1133030,39.62484519312803,2.789221158239901,0.005283497187033895,0.007,0.02377439024390244,True,hot_95
LK1133035,39.87448691035078,2.1218832982465674,0.03384753931388445,0.05,0.09252491694352159,False,hot_90
LK1133040,40.53301419665487,2.9180767102485636,0.003521976944481853,0.013,0.036756345177664976,True,hot_95
LK1133045,41.23406026916635,3.347694326807918,0.0008148683563537227,0.006,0.021561290322580647,True,hot_95
LK1133050,37.552651528099695,3.117284876441848,0.0018252510303295845,0.003,0.01265909090909091,True,hot_95
LK1133055,39.03998786836939,2.379825286522412,0.017320848141312826,0.022,0.05281896551724138,False,hot_90
LK1133060,38.97464515875326,1.9356303836629611,0.05291298633569241,0.052,0.09590728476821192,False,hot_90
LK1133065,39.305664230333264,2.210506958633056,0.02706999811546481,0.032,0.06855384615384616,False,hot_90
LK1133070,39.473129924662594,2.26217519271117,0.023686581362320873,0.031,0.06692635658914728,False,hot_90
LK1133075,38.60828725908101,2.167885345425118,0.030167411122538526,0.029,0.064612,False,hot_90
LK1133080,38.98754178474938,2.3985318529064648,0.016460944739833908,0.017,0.044247663551401875,True,hot_95
LK1133085,37.22517914886891,1.5606507677789694,0.11860617331463269,0.068,0.11873354231974922,False,ns
LK1133090,36.9294683923911,2.436136816334847,0.014845068449781769,0.008,0.026058479532163746,True,hot_95
LK1133095,38.2910948450342,0.6445169069849301,0.519240297762439,0.35,0.38451676528599604,False,ns
LK1133100,39.84091621866775,2.8236722824963483,0.004747690217898868,0.008,0.026058479532163746,True,hot_95
LK1133105,39.545574317037335,2.5010510174650586,0.01238253392210513,0.016,0.042236966824644555,True,hot_95
LK1133110,38.32940535726225,2.316349161505286,0.020539212140612266,0.017,0.044247663551401875,True,hot_95
LK1133115,36.71499500269911,2.1495293650011957,0.03159246088920137,0.015,0.04036231884057971,True,hot_95
LK1133120,38.51991084043864,1.7438139479532038,0.08119153753053801,0.074,0.12267261904761903,False,ns
LK1133125,37.431944758902425,1.4972373207855834,0.13433151760826878,0.077,0.12614411764705882,False,ns
LK1133130,36.04237991695474,0.7944438399901845,0.4269370908363601,0.203,0.2563968253968254,False,ns
LK1133135,40.82575064961394,2.39988725106161,0.016400122451523783,0.036,0.07426666666666666,False,hot_90
LK1133140,37.6025380758529,1.5319377564449517,0.12553779525609443,0.082,0.1297556818181818,False,ns
LK1133145,36.87666955442455,-0.3868221830657856,0.6988878535063412,0.305,0.34812499999999996,False,ns
LK1133150,39.51447846536992,1.67560733953505,0.09381513023153502,0.125,0.17761479591836735,False,ns
LK1133155,32.49178041804335,-1.8336026593335293,0.06671299719375351,0.109,0.15935170603674542,False,ns
LK1133160,38.630032895435946,1.4513085482057657,0.1466939620521076,0.134,0.18753266331658291,False,ns
LK1133165,38.38272134200994,1.1609463779775353,0.24566370662220072,0.183,0.23540646651270208,False,ns
LK1133170,39.211851095657,0.9830570018730421,0.3255793849639651,0.326,0.3683204868154158,False,ns
LK1133175,35.56259972107725,0.9830570018730421,0.3255793849639651,0.105,0.15513262599469496,False,ns
LK1133180,38.40882564114221,1.104523742246239,0.2693660102708202,0.207,0.25968243243243244,False,ns
LK1133185,38.05193706138306,1.1306287493309406,0.2582113817928532,0.171,0.22411058823529414,False,ns
LK1133190,37.739677699371455,0.9351302483779349,0.3497211796668036,0.204,0.25707692307692304,False,ns
LK1133195,37.5438670821461,0.6874495504091247,0.49179948188365363,0.286,0.33466806722689074,False,ns
LK1133200,36.95610492680447,0.5065604808826685,0.6124632429681562,0.303,0.347981443298969,False,ns
LK1133205,36.93935673448917,0.4459963913811778,0.6555998526040696,0.338,0.3757804391217565,False,ns
LK1133210,37.27590887619182,0.3917648361279373,0.6952319790659846,0.369,0.401431640625,False,ns
LK1136005,38.762649768534025,1.960404706407255,0.04994850620442714,0.05,0.09252491694352159,False,hot_90
LK1136010,37.78251010686176,1.607716426255677,0.10789729932949238,0.079,0.12828862973760932,False,ns
LK1136015,37.42804109978271,0.8936561401820599,0.37150589900500663,0.236,0.2876411378555799,False,ns
LK1136020,36.84980918718189,0.6413645445855327,0.5212858630097102,0.296,0.3427692307692307,False,ns
LK1136025,36.88703910874719,1.0993658305617693,0.27160852865728224,0.167,0.2209477434679335,False,ns
LK1136030,36.34323250223327,-0.4464804517664702,0.6552502301264282,0.321,0.36340853658536587,False,ns
LK1136035,34.57671687460188,-0.04741756733632946,0.9621804280584964,0.387,0.41613706563706565,False,ns
LK1136040,36.82772207193533,0.36985766262068015,0.7114885482941765,0.374,0.4060779727095517,False,ns
LK1136045,37.60897626121467,1.2958527099971728,0.1950262342777186,0.147,0.20167241379310344,False,ns
LK1136050,36.61582351853961,-0.7047745339190036,0.48095055894414007,0.197,0.25109610983981695,False,ns
LK1136055,34.659542470132784,0.0777157218925457,0.9380541876695138,0.358,0.3909921568627451,False,ns
LK1136060,34.8757715300321,0.27499722724723735,0.7833183685524998,0.313,0.35652556237218813,False,ns
LK1136065,36.15091203317992,0.40618487261697,0.6846067682347108,0.332,0.3720804828973843,False,ns
LK1136070,35.918653995249684,-0.08335193112501627,0.9335717088499451,0.5,0.5,False,ns
LK1136075,35.87098574143812,0.09007268069566998,0.928229458601467,0.436,0.45734839924670434,False,ns
LK1136080,36.89215056942571,-0.054752869731175616,0.9563353485449142,0.426,0.44939772727272725,False,ns
LK1136085,35.10048255846259,0.6287876213382698,0.5294881051252434,0.219,0.2704722838137472,False,ns
LK1136090,35.63481303146085,-1.0147568612917306,0.3102217418633645,0.16,0.2121904761904762,False,ns
LK1136095,34.968811980856614,-0.8802748642369483,0.3787104259242001,0.22,0.2711061946902655,False,ns
LK1136100,35.64436657176151,-1.2676529268211596,0.2049219221418368,0.103,0.15488770053475934,False,ns
LK1136105,34.6638511529274,-1.028446586416666,0.30373980407029544,0.203,0.2563968253968254,False,ns
LK1136110,34.53948362385517,-0.6134624554576583,0.5395706004708343,0.382,0.4123527131782946,False,ns
LK1136115,35.58885139537678,-0.6929535492207735,0.48833870263026535,0.272,0.3196286919831224,False,ns
LK1136120,35.49892065422634,-0.4850972894323625,0.6276073347197868,0.343,0.37906944444444446,False,ns
LK1136125,35.96720135058718,-0.17667102810372698,0.8597667990867162,0.484,0.49105282331511835,False,ns
LK1136130,35.22575758425075,-1.3746233313285159,0.16924825147373435,0.082,0.1297556818181818,False,ns
LK1136135,34.77037940601875,-1.5166655800830129,0.12935113872698523,0.071,0.11947734138972808,False,ns
LK1136140,34.99043449067319,-1.4445691530738005,0.14857894248943143,0.087,0.13650422535211265,False,ns
LK1136145,35.29765613126453,-0.9037695027854022,0.3661176361670293,0.21,0.26285393258426965,False,ns
LK1136150,34.76757423712627,-1.0157448420536854,0.309750908269098,0.205,0.25775395033860043,False,ns
LK1136155,36.00704025105599,-1.1541941398397004,0.24842058458600325,0.112,0.16245833333333334,False,ns
LK1136160,35.81110377803862,-0.5811451674601091,0.5611426193741057,0.297,0.3432136929460581,False,ns
LK1136165,34.461543153947616,-0.35468877024431494,0.7228227647249388,0.481,0.4888996350364963,False,ns
LK1136170,34.728190286563006,0.4855159120469371,0.6273104282340833,0.231,0.2827846153846154,False,ns
LK1136175,35.51769417325687,0.18504434041310802,0.8531942574493178,0.379,0.41070622568093385,False,ns
LK1136180,37.599989730187225,0.16599514450338815,0.8681607712878818,0.49,0.49443840579710147,False,ns
LK1136185,35.37248745777359,-0.3537764955534262,0.7235063896272702,0.412,0.43878393881453154,False,ns
LK1136190,35.76191197971308,-0.8194813566672509,0.41251183445231787,0.217,0.26859777777777777,False,ns
LK1136195,34.2312445762628,-1.5334356183950577,0.12516855832182625,0.088,0.13729971988795517,False,ns
LK1136200,35.00582913598682,-1.2807088842698011,0.2002959380499746,0.116,0.16782337662337665,False,ns
LK1136205,36.85431059030215,-0.8933119836615249,0.3716901222513218,0.142,0.19626302729528536,False,ns
LK1136210,35.9758916824368,-0.30202139734389283,0.762635751453413,0.41,0.4383301343570057,False,ns
LK1136215,39.81203279262634,0.012104751678272675,0.9903420413795486,0.24,0.29187772925764194,False,ns
LK1136220,37.07748726953731,0.058766741102804713,0.9531378994137973,0.493,0.4956696750902527,False,ns
LK1136225,37.606635072248544,0.07369568983593557,0.9412525284773369,0.44,0.46067669172932335,False,ns
LK1136230,36.68285096654064,0.4975114142054485,0.6188284558165184,0.329,0.36946169354838715,False,ns
LK1136235,38.44792227341008,0.23260753630083855,0.8160661747006586,0.458,0.47170295202952034,False,ns
LK1136240,36.33457974198001,-0.511650831870194,0.6088954030513836,0.292,0.3388416666666666,False,ns
LK1136245,35.26467587567157,-0.6535936347578472,0.5133736462010324,0.298,0.34365631469979296,False,ns
LK1136250,35.46623429899858,-0.7986981904270855,0.4244654363172352,0.247,0.2965064655172414,False,ns
LK1136255,35.58382929846023,-0.37623952428465307,0.706738834266053,0.398,0.4263192307692308,False,ns
LK1136260,35.52374339807827,-0.9968063542522432,0.31885851335931426,0.169,0.22253664302600476,False,ns
LK1136265,35.005663860944594,-0.8042480919707731,0.42125370938353857,0.257,0.3058739316239316,False,ns
LK1136270,34.80403378192803,-1.2205855540663388,0.22224297864252873,0.14,0.19495,False,ns
LK1136275,35.632403301631044,-1.5278005880306897,0.1265620562358671,0.057,0.10341693811074919,False,ns
LK1136280,35.5636043057128,-1.0509375227383038,0.29328728543463123,0.153,0.20735036496350365,False,ns
