scheme,year,zone_id,cell_size_m,landscape_area_ha,class_area_ha,class_fraction,n_patches,patch_density_per_100ha,total_edge_m,edge_density_m_per_ha,mean_patch_area_ha,largest_patch_index_pct,aggregation_index_pct,observed_fraction,below_coverage_floor
dynamic_world,2018,LK1118125,10.0,225.31,149.67000000000002,0.6642847632151259,17.0,7.545160001775332,24960.0,110.7807021437131,8.804117647058824,65.56744041542763,95.56738185860083,1.0,False
dynamic_world,2018,LK1118130,10.0,120.96000000000001,72.4,0.5985449735449736,18.0,14.88095238095238,14610.0,120.78373015873015,4.022222222222222,56.13425925925927,94.25536375707597,0.9432314410480349,False
dynamic_world,2018,LK1118135,10.0,70.26,39.02,0.5553657842300028,2.0,2.8465698832906345,4470.0,63.620836891545686,19.51,51.49444918872758,96.40578200286495,1.0,False
dynamic_world,2018,LK1118140,10.0,216.47,160.19,0.7400101630710954,8.0,3.6956622164734143,19260.0,88.97306786159746,20.02375,72.52737099829076,96.82230052856784,1.0,False
dynamic_world,2018,LK1118145,10.0,204.20000000000002,157.01,0.7689030362389813,7.0,3.4280117531831533,19960.0,97.74730656219391,22.43,76.51811949069538,96.50091489839812,0.987618494873283,False
dynamic_world,2018,LK1118150,10.0,145.32,110.55,0.7607349298100743,5.0,3.440682631434077,8240.0,56.70244976603358,22.11,71.95843655381228,97.72135713959541,1.0,False
dynamic_world,2018,LK1118155,10.0,154.67000000000002,110.47,0.7142302967608456,7.0,4.525764530936833,11260.0,72.80015516906963,15.781428571428572,71.15794918212968,97.65571448156103,1.0,False
dynamic_world,2018,LK1118160,10.0,150.5,97.77,0.6496345514950166,11.0,7.308970099667774,13590.0,90.29900332225914,8.888181818181819,48.64451827242525,95.98574085554867,1.0,False
dynamic_world,2018,LK1118165,10.0,278.11,207.95000000000002,0.7477257200388335,4.0,1.4382798173384632,20290.0,72.95674373449354,51.987500000000004,74.29074826507497,97.22524878332244,1.0,False
dynamic_world,2018,LK1118170,10.0,199.89000000000001,128.65,0.6436039821902046,11.0,5.5030266646655654,15390.0,76.9923457901846,11.695454545454545,62.769523237780774,96.59647884562601,0.8758653930418018,True
dynamic_world,2018,LK1118175,10.0,213.86,171.37,0.80131861965772,6.0,2.805573739829795,14060.0,65.7439446366782,28.561666666666667,80.08977835967455,97.53616370692697,0.9775116555443825,False
dynamic_world,2018,LK1118180,10.0,148.15,99.52,0.6717516031049612,4.0,2.6999662504218698,12880.0,86.9389132635842,24.88,66.66891663854202,96.28501827040195,0.8549252697789832,True
dynamic_world,2018,LK1118185,10.0,146.28,125.10000000000001,0.8552091878589008,4.0,2.7344818156959256,10170.0,69.52420016406892,31.275000000000002,85.49357396773311,97.8464268430392,0.9970690477813373,False
dynamic_world,2018,LK1118190,10.0,307.59000000000003,292.61,0.9512988068532786,3.0,0.9753242953281965,8390.0,27.27656945934523,97.53666666666666,95.0973698754836,99.03057804362399,1.0,False
dynamic_world,2018,LK1118195,10.0,460.87,428.01,0.9287000672640875,1.0,0.2169809273764836,14800.0,32.11317725171958,428.01,92.87000672640875,98.9364699253416,0.9817651194001236,False
dynamic_world,2018,LK1118200,10.0,157.02,129.4,0.8240988409119857,2.0,1.2737230925996688,11030.0,70.24582855687173,64.7,82.39077824480957,97.55964447216591,0.988728669479252,False
dynamic_world,2018,LK1118205,10.0,208.21,175.23,0.8416022285192833,10.0,4.802843283223668,13840.0,66.47135103981557,17.523,83.88646078478459,97.81202380610104,0.9254600408925238,False
dynamic_world,2018,LK1118210,10.0,216.47,208.6,0.9636439229454428,1.0,0.4619577770591768,5220.0,24.114195962489028,208.6,96.36439229454427,98.9090294706862,0.9572812099234953,False
dynamic_world,2018,LK1118215,10.0,227.12,189.07,0.8324674181049665,1.0,0.44029587883057414,13350.0,58.77949982388165,189.07,83.24674181049666,97.89546592785977,0.989327873851113,False
dynamic_world,2018,LK1118220,10.0,207.58,191.74,0.9236920705270257,1.0,0.4817419789960497,8550.0,41.188939204162246,191.74,92.36920705270256,98.32681043313808,1.0,False
dynamic_world,2018,LK1118225,10.0,804.69,770.74,0.9578098398140898,2.0,0.24854291714821855,5720.0,7.108327430439051,385.37,95.55232449763263,99.5943799156206,0.9883319618270919,False
dynamic_world,2018,LK1118230,10.0,1029.04,978.23,0.950623882453549,1.0,0.09717795226618985,8950.0,8.697426727823991,978.23,95.0623882453549,99.5790175366629,0.9806638521723385,False
dynamic_world,2018,LK1121005,10.0,44.2,1.27,0.028733031674208143,2.0,4.524886877828054,820.0,18.55203619909502,0.635,1.5610859728506787,83.11688311688312,1.0,False
dynamic_world,2018,LK1121010,10.0,91.29,20.27,0.22203965385036695,8.0,8.76328184905247,4080.0,44.6927374301676,2.53375,9.836783875561396,93.91874842291193,1.0,False
dynamic_world,2018,LK1121015,10.0,139.81,29.740000000000002,0.21271725913740078,5.0,3.5762820971318217,5020.0,35.90587225520349,5.9479999999999995,17.423646377226234,96.09455292908531,1.0,False
dynamic_world,2018,LK1121020,10.0,129.23,12.68,0.0981196316644742,15.0,11.607211947690166,6130.0,47.43480615956048,0.8453333333333334,3.1339472258763448,86.52597402597402,1.0,False
dynamic_world,2018,LK1121025,10.0,130.15,1.45,0.01114099116404149,8.0,6.146753745678064,1110.0,8.528620822128314,0.18125,0.46100653092585475,74.33962264150944,1.0,False
dynamic_world,2018,LK1121030,10.0,159.34,16.12,0.10116731517509728,8.0,5.020710430525919,4740.0,29.74770930086607,2.015,6.049956068783732,93.60483614381164,1.0,False
dynamic_world,2018,LK1121035,10.0,173.98,32.76,0.18829750546039775,18.0,10.346016783538339,10530.0,60.524198183699276,1.82,10.133348660765606,92.90041945005437,1.0,False
dynamic_world,2018,LK1121040,10.0,190.68,47.800000000000004,0.25068177050555907,17.0,8.915460457310678,13970.0,73.26410740507657,2.811764705882353,7.819383259911894,93.44018681668612,1.0,False
dynamic_world,2018,LK1121045,10.0,37.63,1.26,0.03348392240233856,7.0,18.602179112410308,1160.0,30.8264682434228,0.18,1.6476215785277704,83.4061135371179,1.0,False
dynamic_world,2018,LK1121050,10.0,41.53,2.0100000000000002,0.04839874789308934,5.0,12.039489525644113,1130.0,27.209246327955693,0.402,3.322899109077775,90.61662198391421,1.0,False
dynamic_world,2018,LK1121055,10.0,89.88,11.81,0.13139741878059635,12.0,13.35113484646195,5640.0,62.750333778371164,0.9841666666666667,3.193146417445483,88.83558656781508,1.0,False
dynamic_world,2018,LK1121060,10.0,58.61,5.3500000000000005,0.09128135130523803,10.0,17.061934823408976,2640.0,45.043507933799695,0.535,6.534721037365637,85.72825024437928,1.0,False
dynamic_world,2018,LK1121065,10.0,180.33,24.18,0.13408750623856264,24.0,13.30893362169356,8420.0,46.692175456108245,1.0075,3.5046858537126377,91.07029765674477,1.0,False
dynamic_world,2018,LK1121070,10.0,79.68,11.84,0.14859437751004015,7.0,8.785140562248996,2300.0,28.865461847389557,1.6914285714285715,11.558734939759036,94.25837320574162,1.0,False
dynamic_world,2018,LK1121075,10.0,106.73,25.23,0.23639089290733625,17.0,15.928042724632249,7140.0,66.89777944345545,1.4841176470588235,11.655579499672069,92.23458038422649,1.0,False
dynamic_world,2018,LK1121080,10.0,127.53,8.540000000000001,0.06696463577197523,10.0,7.84129224496197,3250.0,25.4841997961264,0.8540000000000001,4.046106798400376,90.5397210430564,1.0,False
dynamic_world,2018,LK1121085,10.0,35.01,1.56,0.04455869751499572,1.0,2.8563267637817766,470.0,13.424735789774351,1.56,4.455869751499572,91.28919860627178,1.0,False
dynamic_world,2018,LK1121090,10.0,65.49,4.79,0.07314093754771722,1.0,1.5269506794930525,1140.0,17.407237746220797,4.79,7.314093754771721,94.42013129102844,1.0,False
dynamic_world,2018,LK1121095,10.0,72.86,1.82,0.024979412572056,9.0,12.352456766401318,1630.0,22.371671699149054,0.20222222222222222,1.3450452923414769,78.33827893175074,1.0,False
dynamic_world,2018,LK1121100,10.0,92.43,8.71,0.09423347398030943,6.0,6.491398896462187,3910.0,42.30228280861192,1.4516666666666667,3.4837174077680406,90.24970273483947,1.0,False
dynamic_world,2018,LK1121105,10.0,47.160000000000004,1.31,0.027777777777777776,7.0,14.84308736217133,1280.0,27.141645462256147,0.18714285714285717,1.2722646310432568,71.96652719665272,1.0,False
dynamic_world,2018,LK1121110,10.0,36.97,0.97,0.026237489856640518,1.0,2.704895861509332,320.0,8.655666756829863,0.97,2.623748985664052,98.27586206896552,1.0,False
dynamic_world,2018,LK1121115,10.0,99.22,11.620000000000001,0.11711348518443863,15.0,15.117919774239065,6060.0,61.07639588792582,0.7746666666666667,3.7996371699254183,85.80931263858093,1.0,False
dynamic_world,2018,LK1121120,10.0,70.23,4.54,0.06464473871564858,7.0,9.9672504627652,2360.0,33.60387298875124,0.6485714285714286,3.972661255873558,87.39884393063583,1.0,False
dynamic_world,2018,LK1121125,10.0,46.83,2.82,0.06021780909673286,5.0,10.676916506512919,1550.0,33.09844117019005,0.564,3.18172111894085,85.84905660377359,1.0,False
dynamic_world,2018,LK1121130,10.0,122.55,9.15,0.07466340269277846,8.0,6.527947776417789,4110.0,33.53733170134639,1.14375,3.5740514075887395,91.46410401356698,1.0,False
dynamic_world,2018,LK1121135,10.0,57.15,4.94,0.08643919510061243,5.0,8.748906386701663,2000.0,34.99562554680665,0.988,5.721784776902887,89.39554612937434,1.0,False
dynamic_world,2018,LK1121140,10.0,106.03,16.17,0.1525040082995379,14.0,13.20381024238423,5340.0,50.36310478166556,1.155,6.771668395737056,91.50015857913098,1.0,False
dynamic_world,2018,LK1121145,10.0,106.38,16.76,0.15754841135551798,7.0,6.580184245158865,5140.0,48.31735288588081,2.394285714285714,13.818386914833615,92.01834862385321,1.0,False
dynamic_world,2018,LK1121150,10.0,80.34,23.0,0.28628329599203384,12.0,14.936519790888722,7910.0,98.45655962160816,1.9166666666666665,13.828727906397809,90.49733570159857,1.0,False
dynamic_world,2018,LK1121155,10.0,131.6,9.23,0.07013677811550152,7.0,5.319148936170213,2660.0,20.21276595744681,1.3185714285714287,2.7583586626139818,93.0532212885154,1.0,False
dynamic_world,2018,LK1121160,10.0,39.46,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1121165,10.0,129.76,13.34,0.1028051787916153,3.0,2.311960542540074,3450.0,26.58754623921085,4.446666666666667,6.951294697903823,93.21511179645336,1.0,False
dynamic_world,2018,LK1121170,10.0,98.23,24.400000000000002,0.24839662017713532,5.0,5.090094675760969,3560.0,36.2414740914181,4.88,24.44263463300417,95.77494248065258,1.0,False
dynamic_world,2018,LK1121175,10.0,85.15,1.6600000000000001,0.01949500880798591,3.0,3.523194362889019,1060.0,12.448620082207867,0.5533333333333333,1.467997651203758,91.17647058823529,1.0,False
dynamic_world,2018,LK1121180,10.0,63.76,0.76,0.01191969887076537,1.0,1.5683814303638646,460.0,7.214554579673777,0.76,1.191969887076537,96.26865671641791,1.0,False
dynamic_world,2018,LK1121185,10.0,131.77,1.3,0.00986567503984215,6.0,4.553388479927145,740.0,5.615845791910146,0.21666666666666667,0.6450633679896789,82.70042194092827,1.0,False
dynamic_world,2018,LK1121190,10.0,71.91,1.47,0.020442219440967878,3.0,4.171881518564873,750.0,10.429703796412182,0.49,1.9607843137254903,92.56505576208178,1.0,False
dynamic_world,2018,LK1121195,10.0,34.11,0.12,0.0035180299032541774,2.0,5.8633831720902965,150.0,4.397537379067722,0.06,0.2638522427440633,76.47058823529412,1.0,False
dynamic_world,2018,LK1121200,10.0,94.34,0.56,0.005935976256094976,3.0,3.1799872800508795,540.0,5.723977104091583,0.18666666666666668,0.45579817680729273,87.62886597938144,1.0,False
dynamic_world,2018,LK1121205,10.0,71.49,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1124005,10.0,49.550000000000004,0.77,0.015539858728557012,3.0,6.054490413723511,670.0,13.52169525731584,0.2566666666666667,0.7669021190716447,85.29411764705883,1.0,False
dynamic_world,2018,LK1124010,10.0,74.34,14.540000000000001,0.19558783965563628,3.0,4.035512510088781,2710.0,36.45412967446865,4.846666666666667,18.792036588646756,97.59802190038856,1.0,False
dynamic_world,2018,LK1124015,10.0,125.59,12.71,0.10120232502587787,13.0,10.351142606895452,6460.0,51.43721633888048,0.9776923076923077,2.364837964806115,89.83805668016194,1.0,False
dynamic_world,2018,LK1124020,10.0,65.87,0.32,0.004858053742219523,1.0,1.5181417944436009,480.0,7.287080613329285,0.32,0.4858053742219523,76.92307692307692,1.0,False
dynamic_world,2018,LK1124025,10.0,37.99,1.33,0.03500921295077652,3.0,7.896814951302974,780.0,20.53171887338773,0.44333333333333336,2.763885232956041,90.49586776859505,1.0,False
dynamic_world,2018,LK1124030,10.0,137.05,32.62,0.23801532287486316,8.0,5.837285662167091,5900.0,43.0499817584823,4.0775,15.928493250638452,96.7077547199251,1.0,False
dynamic_world,2018,LK1124035,10.0,99.41,8.97,0.09023237098883413,8.0,8.047480132783422,2760.0,27.763806458102806,1.12125,6.1362036012473595,93.9446366782007,1.0,False
dynamic_world,2018,LK1124040,10.0,62.79,5.84,0.09300844083452779,5.0,7.963051441312311,2130.0,33.922599139990446,1.168,5.128205128205129,93.20822162645219,1.0,False
dynamic_world,2018,LK1124045,10.0,84.91,6.7,0.07890707808267577,3.0,3.533152749970557,2630.0,30.973972441408552,2.2333333333333334,4.734424684960548,93.7888198757764,1.0,False
dynamic_world,2018,LK1124050,10.0,125.88000000000001,22.5,0.17874165872259293,7.0,5.560851604702891,7720.0,61.32824912615189,3.2142857142857144,17.381633301557038,92.41770715096482,1.0,False
dynamic_world,2018,LK1124055,10.0,58.63,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1124060,10.0,91.25,14.41,0.15791780821917809,3.0,3.287671232876712,3200.0,35.06849315068493,4.803333333333334,10.16986301369863,95.93727726300784,1.0,False
dynamic_world,2018,LK1124065,10.0,105.92,14.85,0.1402001510574018,3.0,2.8323262839879155,3980.0,37.57552870090635,4.95,9.09176737160121,95.74688796680498,1.0,False
dynamic_world,2018,LK1124070,10.0,92.82000000000001,2.12,0.022839905192846368,3.0,3.232062055591467,1370.0,14.7597500538677,0.7066666666666668,1.195862960568843,87.56345177664974,1.0,False
dynamic_world,2018,LK1124075,10.0,81.08,6.23,0.0768376911692156,2.0,2.46669955599408,1690.0,20.843611248149976,3.115,7.498766650222003,95.9866220735786,1.0,False
dynamic_world,2018,LK1124080,10.0,54.370000000000005,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1124085,10.0,68.85000000000001,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1124090,10.0,58.56,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1124095,10.0,95.51,0.08,0.0008376086273688618,3.0,3.141032352633232,220.0,2.30342372526437,0.026666666666666665,0.05235053921055387,50.0,1.0,False
dynamic_world,2018,LK1124100,10.0,57.620000000000005,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1127005,10.0,80.29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.9572007629947544,False
dynamic_world,2018,LK1127010,10.0,136.67000000000002,0.05,0.0003658447354942562,2.0,1.4633789419770247,70.0,0.5121826296919587,0.025,0.029267578839540495,80.0,0.9546661078513551,False
dynamic_world,2018,LK1127015,10.0,366.24,25.93,0.07080056793359546,16.0,4.36871996505024,8810.0,24.055264307557884,1.620625,3.721603320227173,93.25334382376082,1.0,False
dynamic_world,2018,LK1127020,10.0,38.27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1127025,10.0,51.21,0.48,0.009373169302870533,1.0,1.9527436047646944,320.0,6.248779535247022,0.48,0.9373169302870533,97.5609756097561,1.0,False
dynamic_world,2018,LK1127030,10.0,73.75,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1127035,10.0,64.84,0.06,0.0009253547193090683,1.0,1.542257865515114,140.0,2.1591610117211597,0.06,0.09253547193090685,71.42857142857143,1.0,False
dynamic_world,2018,LK1127040,10.0,102.92,1.75,0.01700349786241741,4.0,3.8865137971239796,1140.0,11.076564321803342,0.4375,0.9910610182666149,90.71207430340557,1.0,False
dynamic_world,2018,LK1127045,10.0,65.53,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1127050,10.0,105.2,27.5,0.26140684410646386,5.0,4.752851711026616,5360.0,50.950570342205324,5.5,22.690114068441066,96.23725671918443,1.0,False
dynamic_world,2018,LK1127055,10.0,85.75,9.09,0.10600583090379008,6.0,6.997084548104956,2610.0,30.43731778425656,1.5150000000000001,6.122448979591836,94.13773477518498,1.0,False
dynamic_world,2018,LK1127060,10.0,186.6,5.88,0.031511254019292605,5.0,2.679528403001072,2270.0,12.165058949624866,1.176,1.527331189710611,94.14374445430346,1.0,False
dynamic_world,2018,LK1127065,10.0,102.69,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.9589130637781306,False
dynamic_world,2018,LK1127070,10.0,116.55,2.54,0.021793221793221795,3.0,2.574002574002574,1360.0,11.668811668811669,0.8466666666666667,1.1325611325611327,92.43697478991596,0.9718168931876928,False
dynamic_world,2018,LK1127075,10.0,182.51,1.85,0.0101364308804997,2.0,1.095830365459427,860.0,4.712070571475536,0.925,0.8109144704399759,95.6140350877193,1.0,False
dynamic_world,2018,LK1127080,10.0,136.36,0.24,0.001760046934584922,2.0,1.4667057788207685,270.0,1.9800528014080374,0.12,0.12466999119976531,73.6842105263158,1.0,False
dynamic_world,2018,LK1127085,10.0,96.11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.9868569668343773,False
dynamic_world,2018,LK1127090,10.0,63.160000000000004,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.9299175500588928,False
dynamic_world,2018,LK1127095,10.0,63.75,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1127100,10.0,87.45,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1130005,10.0,34.78,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1130010,10.0,55.230000000000004,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1130015,10.0,78.63,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1130020,10.0,86.12,0.45,0.00522526706920576,1.0,1.161170459823502,540.0,6.270320483046911,0.45,0.5225267069205759,82.89473684210526,1.0,False
dynamic_world,2018,LK1130025,10.0,50.36,0.53,0.010524225575853852,1.0,1.9857029388403495,340.0,6.751389992057188,0.53,1.0524225575853852,97.8021978021978,1.0,False
dynamic_world,2018,LK1130030,10.0,41.92,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1130035,10.0,45.56,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1130040,10.0,44.4,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.891745330387628,True
dynamic_world,2018,LK1130045,10.0,46.94,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1130050,10.0,49.67,0.01,0.000201328769881216,1.0,2.01328769881216,40.0,0.805315079524864,0.01,0.020132876988121603,0.0,1.0,False
dynamic_world,2018,LK1130055,10.0,79.31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1130060,10.0,36.86,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1130065,10.0,36.38,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1130070,10.0,39.27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1130075,10.0,112.79,4.38,0.0388332298962674,3.0,2.65981026686763,1790.0,15.87020125897686,1.46,2.314034932174838,93.16546762589928,1.0,False
dynamic_world,2018,LK1131005,10.0,101.29,1.5,0.014808964359759107,3.0,2.9617928719518214,980.0,9.67519004837595,0.5,1.0070095764636193,90.54545454545455,0.8979609929078014,True
dynamic_world,2018,LK1131010,10.0,51.35,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1131015,10.0,38.59,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1131020,10.0,53.33,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1131025,10.0,112.49000000000001,0.01,8.889679082585119e-05,1.0,0.8889679082585118,40.0,0.35558716330340473,0.01,0.008889679082585119,0.0,1.0,False
dynamic_world,2018,LK1131030,10.0,133.01,34.89,0.2623111044282385,7.0,5.262762198330953,4360.0,32.77949026388993,4.984285714285715,24.12600556349147,97.08412305000729,1.0,False
dynamic_world,2018,LK1131035,10.0,170.89000000000001,28.75,0.16823687752355315,13.0,7.6072327228041425,7960.0,46.579671133477675,2.2115384615384617,12.546082275147755,92.71534916696207,1.0,False
dynamic_world,2018,LK1131040,10.0,61.97,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1131045,10.0,60.36,1.24,0.02054340622929092,3.0,4.970178926441352,550.0,9.111994698475812,0.4133333333333334,1.9383697813121272,91.11111111111111,0.9181624581685427,False
dynamic_world,2018,LK1131050,10.0,66.63,0.02,0.00030016509079994,1.0,1.5008254539997,40.0,0.6003301815998799,0.02,0.030016509079993998,0.0,0.9526737203317129,False
dynamic_world,2018,LK1131055,10.0,38.03,0.02,0.0005259006047856955,1.0,2.6295030239284776,60.0,1.5777018143570865,0.02,0.052590060478569546,100.0,0.9439066765946885,False
dynamic_world,2018,LK1131060,10.0,103.7,4.75,0.04580520732883317,2.0,1.9286403085824493,1980.0,19.09353905496625,2.375,3.6837029893924784,93.92935982339957,1.0,False
dynamic_world,2018,LK1131065,10.0,270.38,44.06,0.16295583992898885,13.0,4.808047932539389,10150.0,37.53975885790369,3.3892307692307693,11.187957689178194,94.22744555824404,1.0,False
dynamic_world,2018,LK1133005,10.0,29.3,1.71,0.0583617747440273,3.0,10.238907849829351,1200.0,40.955631399317404,0.5700000000000001,5.631399317406143,88.88888888888889,0.8658392434988179,True
dynamic_world,2018,LK1133010,10.0,41.88,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1133015,10.0,10.94,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1133020,10.0,12.72,0.08,0.006289308176100628,2.0,15.723270440251572,160.0,12.578616352201257,0.04,0.550314465408805,80.0,1.0,False
dynamic_world,2018,LK1133025,10.0,34.7,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1133030,10.0,84.77,5.73,0.06759466792497347,4.0,4.718650465966734,1980.0,23.357319806535333,1.4325,4.84841335378082,92.80510018214936,1.0,False
dynamic_world,2018,LK1133035,10.0,101.97,3.8200000000000003,0.037461998627047174,6.0,5.884083553986467,1650.0,16.181229773462782,0.6366666666666666,1.8829067372756694,86.87845303867404,1.0,False
dynamic_world,2018,LK1133040,10.0,43.63,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1133045,10.0,62.410000000000004,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1133050,10.0,24.11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1133055,10.0,9.450000000000001,2.89,0.3058201058201058,1.0,10.58201058201058,1090.0,115.34391534391533,2.89,30.58201058201058,96.13970588235294,0.883177570093458,True
dynamic_world,2018,LK1133060,10.0,64.33,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.9428403927890957,False
dynamic_world,2018,LK1133065,10.0,33.25,0.79,0.0237593984962406,2.0,6.015037593984962,900.0,27.06766917293233,0.395,2.075187969924812,80.71428571428571,0.9440658716638274,False
dynamic_world,2018,LK1133070,10.0,24.63,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1133075,10.0,49.29,0.5,0.010144045445323595,1.0,2.028809089064719,320.0,6.492189085007101,0.5,1.0144045445323595,98.82352941176471,1.0,False
dynamic_world,2018,LK1133080,10.0,60.730000000000004,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1133085,10.0,31.080000000000002,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1133090,10.0,163.75,18.35,0.11206106870229009,8.0,4.885496183206107,6880.0,42.01526717557252,2.29375,7.2793893129770995,92.74553571428571,1.0,False
dynamic_world,2018,LK1133095,10.0,62.800000000000004,0.2,0.0031847133757961785,3.0,4.777070063694267,410.0,6.528662420382165,0.06666666666666667,0.12738853503184713,58.064516129032256,1.0,False
dynamic_world,2018,LK1133100,10.0,29.14,0.16,0.00549073438572409,1.0,3.4317089910775564,180.0,6.177076183939602,0.16,0.5490734385724091,95.83333333333333,1.0,False
dynamic_world,2018,LK1133105,10.0,31.220000000000002,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1133110,10.0,55.88,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1133115,10.0,61.49,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.9885852090032154,False
dynamic_world,2018,LK1133120,10.0,16.09,0.59,0.036668738346799255,2.0,12.430080795525171,260.0,16.159105034182723,0.295,3.107520198881293,92.15686274509804,0.8540339702760085,True
dynamic_world,2018,LK1133125,10.0,47.92,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.9634097305991154,False
dynamic_world,2018,LK1133130,10.0,38.13,0.07,0.0018358248098610018,2.0,5.245213742460005,110.0,2.884867558353003,0.035,0.15735641227380015,75.0,0.8406084656084656,True
dynamic_world,2018,LK1133135,10.0,35.660000000000004,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1133140,10.0,31.36,0.02,0.0006377551020408164,1.0,3.188775510204082,60.0,1.913265306122449,0.02,0.06377551020408163,100.0,0.9803063457330415,False
dynamic_world,2018,LK1133145,10.0,46.160000000000004,3.93,0.08513864818024264,3.0,6.499133448873483,1130.0,24.48006932409012,1.31,8.123916811091854,96.38069705093834,1.0,False
dynamic_world,2018,LK1133150,10.0,31.88,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,False
dynamic_world,2018,LK1133155,10.0,99.07000000000001,1.3900000000000001,0.014030483496517613,7.0,7.065711113354194,1170.0,11.80983143232058,0.1985714285714286,0.7873220954880387,82.28346456692914,0.9634347952932024,False
dynamic_world,2018,LK1133160,10.0,44.61,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.9662118258609487,False
dynamic_world,2018,LK1133165,10.0,7.57,1.49,0.19682959048877147,2.0,26.42007926023778,620.0,81.90224570673712,0.745,16.6446499339498,93.4065934065934,0.8751445086705202,True
dynamic_world,2018,LK1133170,10.0,38.58,0.29,0.00751684810782789,3.0,7.776049766718508,420.0,10.88646967340591,0.09666666666666666,0.36288232244686375,70.2127659574468,0.9024561403508772,False
dynamic_world,2018,LK1133175,10.0,38.44,0.02,0.0005202913631633715,1.0,2.6014568158168574,80.0,2.081165452653486,0.02,0.052029136316337155,0.0,0.9709522606718869,False
